playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1027050,2025,2,Lily,Paterson,2,CD_T9409,YAR,Yartapuulti,Power,1,61.9,1,0,0,0,3,0,0,0,0,41.7,5,2,1,50,3,50,12,47,6,2,4,1,0,0,0,0,5,8,0,0,0,0,1,0,0,50,0,0,4,0.5,3,0,1,96,2,10,0,1,0,1,0,1,2,1,3,3,1,12,3,7
CD_I1027544,2025,2,Zoe,Besanko,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,66,0,0,0,0,1.5,0,0,0,0,57.1,2,0,0,0,2.5,85.7,3.5,22.5,3,1.5,0,0,0.5,100,0,1,1.5,2,0,0,0,0,0.5,0,0.5,100,0,0,1.5,0.8,0.5,0.5,0,55.1,0,5.5,0,0,0,1.5,0,1,0,0,1.5,0,0,3.5,1,1.5
CD_I1027545,2025,2,Kayla,Dalgleish,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,63.4,0,0.5,0,0,1,0,0,0,0.5,61.9,6.5,0.5,0.5,100,3.5,63.6,11,48,7,5,1,0,0.5,66.7,0,1,5.5,3,0,0,0,0,2.5,0,2.5,62.5,0,0,8,2.7,2.5,0.5,1,225.3,1,9,0,0,0,2,1,1.5,0,0.5,1,0.5,0.5,10.5,1.5,4
CD_I1027611,2025,2,Zoe,Wakfer,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,64.9,0,0,0,0,1,0,0,1.5,0,37.5,1.5,0,0,0,1.5,75,4,14.5,3,1.5,0,0.5,0.5,0,0,0,1,2,0,0,0,0,0,0.5,4,75,0,0,2,1,0.5,0,0,49.5,2,3,0,0,0,0.5,0.5,0,1.5,0,1,0,0,4,0.5,2.5
CD_I1027783,2025,2,Stephanie,Wales,2,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1028464,2025,2,Dominique,Carruthers,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,63.4,0,0,13,1,2,0,0,0,0,52.9,4.5,0,0,0,5,73.7,9.5,38.5,7,2.5,0.5,1.5,1,0,0,0,3,4.5,0,0,0,0,1.5,0.5,1,50,0,0,5,1.1,2,0,0,60,1,10,0,0,0,1.5,0.5,0,1,1,3,0,2,8.5,1,4
CD_I1028846,2025,2,Heidi,Talbot,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1028918,2025,2,Ellie,Veerhuis,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,89.2,0,0,0,0,1.5,0,0,0,0,56.3,4.5,0,0,0,5,56.3,8,26,4.5,2.5,1.5,0,0,0,0,0,4.5,3,0,0,0,0,1,0,2.5,50,0,0,5,1.7,1,0,0,164.7,1,8,0,2,0,1.5,0,0,0.5,0.5,0.5,0.5,0.5,8,3,3.5
CD_I1029279,2025,2,Holly,Cooper,2,CD_T9408,SYD,Sydney Swans,Swans,2,73.4,0,0,0,0,2.5,0,0,0,1,36.4,2,1,0,0,1.5,60,5,35,3,2.5,0.5,1,0,80,0,2,1,1,0,0,0,0,0.5,0,1,62.5,0,0,4,4,2,1.5,0,101.1,0,5.5,0,0.5,0,2.5,0.5,2.5,0,0,1.5,0,0,5.5,1.5,3.5
CD_I1029613,2025,2,Georgia,Clayden,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,86.9,0.5,0.5,0,0,2,0.5,50,1,1,36.4,4,0,0,0,3.5,54.5,11,50.5,6,3.5,0,0,1.5,50,0,0.5,1.5,2.5,0,0,0,0,1.5,1,3,41.2,0,0,8.5,3.4,3,0.5,0,188.6,2,8.5,0,2.5,0,1.5,0.5,1,2,0.5,1.5,0,0.5,11,4,7
CD_I1029614,2025,2,Eleanor,Hartill,2,CD_T7887,BL,Brisbane Lions,Lions,2,59.2,0,0,12,1,2.5,0.5,25,2,1,77.8,7,2,0.5,25,3,76.5,8.5,42,6.5,2,1,1,0.5,0,0.5,0,4,6,4.5,0.5,11.1,23.1,2,0.5,2.5,80,0,0,2.5,0.4,1.5,0,0,86,1.5,8,0,0.5,19.5,1.5,1,0,1.5,0.5,4,0,1.5,9,2.5,2
CD_I1029615,2025,2,Erika,O'Shea,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,81.5,0,0,0,0,1.5,0,0,2.5,0.5,27.6,4,0,0,0,4.5,72.4,14.5,56.5,10.5,6,0.5,0.5,0,0,0,0,3.5,5,0,0,0,0,1,2,6,63.2,0,0,9.5,1.9,4.5,0,0,228.6,1,7.5,0,3,0,2,1.5,0,1,0,1.5,0,0,14.5,2,10.5
CD_I1029617,2025,2,Cambridge,McCormick,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,85.4,0,0,0,0,2.5,0.5,33.3,1.5,1,56.7,8.5,0,0,0,16,58.6,14.5,67,8.5,3.5,0,0,0.5,0,0,0,6.5,8.5,2,0.5,25,33.3,1.5,1,7.5,58.3,0,0,6,0.7,2.5,0,0,270.9,1,19,0,2,6,1.5,0.5,0,0.5,0.5,5.5,0,0.5,15,4,6.5
CD_I1029618,2025,2,Vikki,Wall,2,CD_T8466,NMFC,Kangaroos,Kangaroos,1,76.6,1,0,0,0,2,0,0,0,1,47.1,8,2,2,100,2,75,16,68,12,7,3,1,1,50,0,1,5,8,0,0,0,0,3,0,1,87.5,0,0,8,1,1,0,0,235.3,2,7,0,1,0,5,0,2,1,0,5,2,0,17,3,9
CD_I1029621,2025,2,Megan,Kauffman,2,CD_T7886,WAL,Walyalup,Dockers,2,79.5,0,0,0,0,3.5,0,0,0,0.5,31.4,5.5,0.5,0,0,4.5,60,17.5,77,10.5,6,1.5,1.5,0,66.7,0.5,1,5,5.5,0,0,0,0,2.5,0,1,50,0,0,12,2.2,3.5,0.5,1,341.6,0.5,15,0,0,0,3,0,1.5,0,0,4.5,1.5,0,17.5,6,12
CD_I1029623,2025,2,Orlagh,Lally,2,CD_T7886,WAL,Walyalup,Dockers,2,86,0,0,0,0.5,4,0,0,0,0,45.8,5.5,0.5,0,0,6.5,41.7,12,64,5,2.5,1.5,0.5,0.5,0,0,0,5,3,0,0,0,0,0.5,1,4,27.8,0,0,9,3,2,0,0,205.7,1,14,0,0.5,0,2,1,0,0.5,0.5,6.5,1.5,1,12,4.5,6.5
CD_I1029625,2025,2,Blaithin,Mackin,2,CD_T7386,NAR,Narrm,Demons,2,73.9,0.5,0,0,0,2,0,0,0,0,52.4,5.5,0,0,0,6,58.3,12,38,7,5,0,2,0.5,0,0,0,5,3,0,0,0,0,1.5,1.5,4.5,55.6,1,1,9,3,2,0,0,277.5,0.5,7.5,0,1.5,0,3,2,0.5,0.5,2,1,0,2,10.5,2.5,5
CD_I1029626,2025,2,Aine,McDonagh,2,CD_T9407,HAW,Hawthorn,Hawks,2,93.5,0.5,0,0,0,2.5,0,0,0,0.5,60,6,2.5,1.5,60,1,27.8,9,42,2.5,2,0.5,1.5,2,60,0,1.5,2,2,0,0,0,0,2,0,0.5,28.6,0,0,7,3.5,2,2,0.5,146.3,2,5.5,0,0,3,3.5,0.5,2.5,1,0.5,1,0.5,0.5,10,4,4
CD_I1029628,2025,2,Saraid,Taylor,2,CD_T7386,NAR,Narrm,Demons,2,91.5,0,0,0,0,0.5,0,0,2,0.5,71.4,5,0,0,0,10.5,86.7,7.5,50,6.5,2,0,0,1.5,0,0,0,3,5,0,0,0,0,0,1,5.5,80,1,0,2.5,0.5,1,0,0,48,2,11,0,1.5,0,1,0.5,0,1,0,7,0,0,7,1,2
CD_I1030180,2025,2,Lilly,Baker,2,CD_T7887,BL,Brisbane Lions,Lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1030204,2025,2,Chloe,Gaunt,2,CD_T9409,YAR,Yartapuulti,Power,1,84.8,0,0,5,0,2,0,0,0,0,33.3,1,2,0,0,1,50,2,15,1,1,0,0,0,0,1,0,0,1,3,1,33.3,27.3,1,0,0,100,0,0,1,1,1,0,0,32,1,6,0,1,11,1,0,0,0,0,1,0,0,3,1,2
CD_I1030375,2025,2,Sophie,Strong,2,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1030964,2025,2,Jasmine,Evans,2,CD_T9409,YAR,Yartapuulti,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031080,2025,2,Christina,Leuzzi,2,CD_T8098,KUW,Kuwarna,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031247,2025,2,Joanne,Cregg,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031272,2025,2,Indiana,West,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031303,2025,2,Elli,Symonds,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031314,2025,2,Grace,Baba,2,CD_T9407,HAW,Hawthorn,Hawks,1,78.8,1,0,0,0,4,0,0,0,0,66.7,4,0,0,0,1,0,5,9,0,0,2,2,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,120.5,2,7,0,0,0,1,0,1,2,1,0,0,1,6,4,2
CD_I1031322,2025,2,Evie,Parker,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031342,2025,2,Jasmine,Sowden,2,CD_T9409,YAR,Yartapuulti,Power,2,78.6,0.5,0,0,0,2.5,0,0,0,0,52.6,5,1.5,0,0,3,52.6,9.5,51,5,2,2,0,1,0,0,0,3.5,4.5,0,0,0,0,1.5,0,3,40,0,0,5,1.1,2.5,0,1,105.3,1,12,0,0.5,0,1.5,0.5,0.5,1,0,4.5,0.5,0,9.5,2,4.5
CD_I1031354,2025,2,Claire,Mahony,2,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031366,2025,2,Holly,Egan,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031378,2025,2,Holly,Ridewood,2,CD_T9406,ESS,Essendon,Bombers,2,73,0,0,0,0,1.5,0,0,0,0,64,8,0,0,0,7,45.8,12,55.5,5.5,3,1.5,0,1.5,100,0.5,1,6,5.5,0,0,0,0,3.5,0.5,4.5,46.2,0,0,6.5,1.2,0.5,0,0,180.8,1,10,0,0,0,2,1.5,1,0.5,0,4,0,0,12.5,0,4.5
CD_I1031379,2025,2,Zoe,Hargreaves,2,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1031390,2025,2,Emma,McDonald,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,72.9,0,0,0,0,1,0,0,0,1,41.7,2.5,2,0.5,25,1,58.3,6,30,3.5,1,1.5,0.5,0,33.3,0.5,0.5,1.5,2.5,0,0,0,0,1.5,0,0,28.6,0,0,3.5,1.4,3,1,0.5,102.1,0.5,7,0,0,0,3.5,0,1.5,0.5,0.5,1,0.5,0.5,6,1,3.5
CD_I1031398,2025,2,Isabel,Bacon,2,CD_T8788,RICH,Richmond,Richmond,2,78.4,0.5,0,13,0.5,4.5,0.5,100,0.5,0,60,4.5,0,0,0,6,50,8,37.5,4,2.5,0,2.5,1.5,0,0,0,3,3,0,0,0,0,2,0,2,50,0,0,5,1.7,0,0,0,133.2,1,14,0,1,0,0.5,0,1,0.5,1,5.5,0.5,1.5,7.5,3,3
CD_I1031412,2025,2,Mackenzie,Ford,2,CD_T8788,RICH,Richmond,Richmond,2,69.4,0,0,0,0,1.5,0,0,0,0,38.5,2.5,0,0,0,2,53.8,6.5,25.5,3.5,0.5,1,0.5,0.5,0,0,0,2,5,0,0,0,0,1.5,0,0.5,33.3,0,0,1.5,0.3,0,0,0,40.9,0,12.5,0,0,0,0,0,0.5,0,1,3,2.5,1,6.5,1,4
CD_I1031564,2025,2,Amelia,Martin,2,CD_T9408,SYD,Sydney Swans,Swans,1,71,1,0,0,1,0,0,0,0,0,30,3,2,0,0,0,80,10,51,8,4,0,0,1,50,2,1,2,4,0,0,0,0,2,0,0,66.7,0,0,6,1.5,3,1,0,151.6,0,6,0,0,2,6,1,2,0,1,2,1,2,10,0,7
CD_I1031784,2025,2,Cleo,Buttifant,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,70.5,0,0,0,0,2.5,0.5,25,2,0,40,4,0,0,0,3,55.6,9,31,5,2.5,0,1.5,1,0,0,0,3,4.5,0,0,0,0,1,0,4,55.6,0,0,4.5,1,2,0,0,77.7,2,4,0,1,0,0.5,0,0,1.5,0,1.5,0,0,10,3.5,6
CD_I1031857,2025,2,Shelby,Knoll,2,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1033157,2025,2,Jennifer,Dunne,2,CD_T7887,BL,Brisbane Lions,Lions,2,95,0,0,0,0,2,0.5,50,1,0,36.4,4,0,0,0,4,56,12.5,48,7,6.5,0,1,0,0,0,0,3.5,2,0,0,0,0,1,0.5,4.5,61.9,3,3,10.5,5.3,4.5,0,0,297.3,3.5,6.5,0,4.5,0,1,0.5,0,2.5,0,0.5,0,0,11,3.5,7
CD_I1033158,2025,2,Dayna,Finn,2,CD_T8096,CARL,Carlton,Blues,2,87.3,1,0,0,0,3,0,0,0,0,53.8,7,0,0,0,6.5,50,13,64.5,6.5,3.5,1,1,0.5,33.3,0,0.5,4.5,4,0,0,0,0,1,1,4,38.9,0,0,9,2.3,2,0,0,174.6,1.5,16,0,0.5,0,2,0.5,1.5,1,1,5.5,1.5,1,13,4.5,6
CD_I1033159,2025,2,Erone,Fitzpatrick,2,CD_T8096,CARL,Carlton,Blues,2,88,1.5,0.5,3,0,2.5,0,0,0,0,45.8,5.5,0,0,0,6.5,66.7,10.5,50.5,7,4,0,1.5,2,40,0,1,3.5,4,0,0,0,0,3.5,0,0.5,61.5,0,0,6.5,1.6,0,0,0,230.4,0,14.5,0,0.5,0,3.5,1.5,2.5,0,1.5,4.5,1,1.5,12,2,6.5
CD_I1033161,2025,2,Anna-Rose,Kennedy,2,CD_T8467,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1033162,2025,2,Aimee,Mackin,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1033163,2025,2,Niamh,Martin,2,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1033164,2025,2,Paris,McCarthy,2,CD_T9408,SYD,Sydney Swans,Swans,2,67.1,0.5,0,0,0,0,0,0,0,0,23.5,2,0.5,0,0,2.5,88.2,8.5,32.5,7.5,2,0.5,0,0.5,50,0.5,0.5,1.5,5.5,0,0,0,0,0.5,0,0,66.7,0,0,3,0.5,1.5,0.5,1,46.8,0,5.5,0,0,0,2.5,0,1,0,0,1,0,0,8.5,1,6.5
CD_I1033165,2025,2,Niamh,McLaughlin,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,92.9,0,2,0,0,2,0,0,0.5,0.5,32.4,5.5,0,0,0,4.5,72.2,18,65.5,13,8.5,0.5,0,0.5,0,0,0,4,5.5,0,0,0,0,2.5,1.5,7,68,5,4,12.5,2.3,5.5,0,0,358.9,1.5,5,0,5,0,1,0.5,0,1,0,0,0,0,17,5,11.5
CD_I1033166,2025,2,Aishling,Moloney,2,CD_T8467,GEEL,Geelong Cats,Cats,2,83.3,1.5,0,0,0,2,0,0,0,0,35,3.5,2,0,0,3,36.8,9.5,53.5,3.5,2.5,2,0.5,1,25,0,1,2,1,1,0,0,50,1.5,0,1.5,29.4,0,0,8.5,8.5,2,1.5,0.5,204.3,1,9,0,0.5,2,3.5,0.5,4,0.5,0,3,1,0,10,3.5,6.5
CD_I1033167,2025,2,Courtney,Murphy,2,CD_T9406,ESS,Essendon,Bombers,2,55.6,0,0,12,0,1,0.5,100,0.5,0.5,66.7,6,0.5,0.5,100,6.5,82.4,8.5,47,7,3,0,1,2,100,0,0.5,2,5,9,3,33.3,29.5,1.5,0,1,85.7,0,0,3.5,0.7,0.5,0.5,0,100.1,0.5,11,0,1,30.5,1,1,0.5,0,2,3.5,0,2,9,1.5,3
CD_I1033168,2025,2,Julie,O'Sullivan,2,CD_T9408,SYD,Sydney Swans,Swans,2,74.3,0.5,0,0,0,1,0,0,0.5,0,50,4.5,0,0,0,4,71.4,10.5,42,7.5,3.5,0.5,0,1,50,0,0.5,3,5,0,0,0,0,1,0,5,63.6,0,0,5.5,1.1,1,0.5,0,57.1,1.5,7,0,1.5,0,2.5,1.5,1,0.5,1,2,0,1,9,1.5,4.5
CD_I1033269,2025,2,Evie,Long,2,CD_T7887,BL,Brisbane Lions,Lions,1,42,0,0,0,0,1,0,0,0,0,100,3,0,0,0,4,50,4,21,2,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6,0,11,0,0,0,1,1,0,0,1,3,1,1,3,1,0
CD_I1033348,2025,2,Imogen,Brown,2,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1033875,2025,2,Rebecca,Clottey,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1035370,2025,2,Taya,Oliver,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,62.6,0,0,0,0,5,0,0,0,0,50,3,0,0,0,4,66.7,6,29,4,4,0,1,2,0,0,0,1,1,0,0,0,0,1,1,1,80,0,0,5,5,3,0,0,146,0,7,0,0,0,1,0,0,0,0,1,0,0,6,3,3
CD_I1035371,2025,2,Ryleigh,Wotherspoon,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1035374,2025,2,Muireann,Atkinson,2,CD_T8097,COLL,Collingwood,Magpies,2,73.1,0,0,0,0,2,0,0,1,0,46.2,3,0,0,0,7,64.3,7,27,4.5,3,0,1,0.5,0,0,0,2.5,2,0,0,0,0,1,0.5,4,60,0,0,5,2.5,1.5,0.5,0,170,2.5,8,0,2.5,0,0.5,0.5,0,2.5,0,1.5,0,0,6.5,1.5,3.5
CD_I1035375,2025,2,Amy,Boyle-Carr,2,CD_T8098,KUW,Kuwarna,Crows,1,48.4,0,0,0,0,1,0,0,0,0,66.7,2,0,0,0,5,33.3,3,17,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,50,0,0,2,2,0,0,0,7,0,9,0,0,0,0,0,0,0,1,2,0,1,3,1,1
CD_I1035689,2025,2,Courtney,Lindgren,2,CD_T8787,WAA,Waalitj Marawar,Eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1036082,2025,2,Kate,Kenny,2,CD_T8467,GEEL,Geelong Cats,Cats,2,70.4,0,0,0,0.5,1.5,0,0,0,0.5,31.3,2.5,0,0,0,6,62.5,8,41.5,5,2,0,0,0,0,0,0,2,3,0,0,0,0,1.5,1,2.5,40,0,0,5,1.7,3.5,0,0,127.1,1,12,0,1,0,0.5,0.5,0,0,0.5,2.5,0,1,8,2.5,5.5
CD_I1036083,2025,2,Eilish,O'Dowd,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,68,0,1,11,0.5,3.5,0,0,0,0,38.5,5,0,0,0,6.5,44.4,13.5,51.5,6,2,0.5,1,0,0,0,0,4,8.5,5,1,20,33.3,2,0,2,40,0,0,5,0.6,2.5,0,1,94.8,1,12,0,1.5,15,0,0,0,0.5,1,2.5,1.5,1.5,13,5,8
CD_I1036084,2025,2,Grace,Beasley,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1036296,2025,2,Caitlin,Reid,2,CD_T9408,SYD,Sydney Swans,Swans,2,55.1,0,0,9,0.5,2.5,0,0,0,0,50,2.5,0,0,0,1,54.5,5.5,23.5,3,0.5,0.5,1.5,0.5,0,0.5,0,2,2.5,4.5,0.5,11.1,29,1.5,0,0.5,16.7,0,0,3,1.2,1,0,0,57.7,1,4.5,0,0,15.5,1.5,0.5,0,0.5,1,1.5,0.5,1.5,5,1.5,2.5
CD_I1036297,2025,2,Piper,Dunlop,2,CD_T8467,GEEL,Geelong Cats,Cats,2,61.3,0,0,27,1.5,2,0,0,1.5,0.5,68.8,5.5,0,0,0,3.5,80,7.5,39,6,1,0,0.5,1,0,0,0,3.5,6,10.5,2.5,23.8,32.8,0.5,1.5,4,66.7,0,0,1.5,0.3,1.5,0,0,30.2,1.5,7,0,1,32,1.5,1.5,0,1,0.5,2,0,2,8,1,2.5
CD_I1036298,2025,2,Caitlin,Fletcher,2,CD_T7889,GWS,GWS GIANTS,GIANTS,1,86.1,0,0,0,0,4,1,25,4,2,50,5,0,0,0,6,80,10,46,8,6,0,2,1,0,0,0,2,2,0,0,0,0,0,2,5,75,0,0,8,4,5,0,0,76.3,3,6,0,3,1,1,1,0,3,0,2,0,0,10,3,5
CD_I1036301,2025,2,Sophie,Kavanagh,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,47.8,0,0,0,0,2,0,0,0,0,44.4,2,0,0,0,2.5,75,4,16,3,0.5,0,1,0.5,0,0,0,1.5,3,0,0,0,0,0,0,2,50,0,0,1,0.3,0.5,0.5,0,25.9,0,5,0,0,0,0.5,0,0,0,0,2,0,0,4.5,1.5,2.5
CD_I1036302,2025,2,Blaithin,Bogue,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,81.9,0,1,0,0,3.5,0,0,0,0,33.3,4,1.5,0,0,1.5,78.3,11.5,46,9,7,0.5,2,0.5,75,1,1.5,3,3.5,0,0,0,0,3,0,0,87.5,0,0,8,2.3,2.5,1,1,189,1,5.5,0,0,0,4.5,0,2,0.5,0,1,1,0,12,4.5,8
CD_I1037024,2025,2,Lavinia,Cox,2,CD_T9407,HAW,Hawthorn,Hawks,2,59.4,0,0,0,0,1,0,0,0,0,50,2,0,0,0,2,62.5,4,10.5,2.5,1.5,0.5,0.5,0,0,0.5,0,2,2,0,0,0,0,1.5,0,0.5,75,0,0,2,1,0,0,0,66.7,0,7.5,0,0,0,1,0,0,0,0,0.5,0,0,4,1.5,2
