playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ranking,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1010104,2025,2,Monique,Conti,2,CD_T8788,RICH,Richmond,Richmond,2,95.9,1,0,22,3,11,0,0,0,0,65.5,36,1,0,0,26,54.7,53,210,29,14,6,5,9,0,1,0,20,23,0,0,0,0,11,0,12,46.7,0,0,30,1.3,1,0,0,708,4,53,0,0,1,0,7,0,1,2,6,19,3,9,55,10,19
CD_I1010236,2025,2,Gabrielle,Colvin,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1010257,2025,2,Clara,Fitzpatrick,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1010263,2025,2,Chloe,Molloy,2,CD_T9408,SYD,Sydney Swans,Swans,2,80.6,5,0,10,0,3,0,0,0,3,52.9,18,11,6,54.5,3,69.7,33,206,23,18,7,1,3,68.8,0,11,10,6,0,0,0,0,4,0,2,66.7,0,0,27,4.5,10,7,3,510,3,9,0,0,0,2,21,0,16,2,1,3,2,1,34,5,16
CD_I1010264,2025,2,Alexandra,Morcom,2,CD_T9406,ESS,Essendon,Bombers,2,88.8,0,0,1,0,3,0,0,2,1,68.4,13,0,0,0,14,38.1,21,96,8,5,0,0,2,0,0,0,9,5,0,0,0,0,3,0,16,31.3,0,0,16,3.2,4,0,0,329,6,23,0,0,6,0,1,0,0,5,1,6,0,1,19,9,6
CD_I1010265,2025,2,Ash,Riddell,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,81.1,1,0,27,8,8,0,0,0,0,44.4,32,0,0,0,12,60.6,71,259,43,24,8,3,5,25,0,1,20,23,0,0,0,0,14,0,10,50,0,0,48,2.1,10,2,0,1044,2,27,0,0,4,0,9,0,4,0,6,9,3,14,72,9,40
CD_I1010279,2025,2,Bess,Keaney,2,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1010658,2025,2,Kristy,Stratton,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1010662,2025,2,Claudia,Whitfort,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,65.4,0,0,9,0,3,0,0,0,0,78.6,11,0,0,0,5,57.1,14,37,8,0,3,2,0,0,0,0,10,11,0,0,0,0,0,0,2,0,0,0,3,0.3,0,0,0,82,1,9,0,0,0,0,1,0,1,0,3,3,1,3,14,2,3
CD_I1010663,2025,2,Ashleigh,Brazill,2,CD_T7886,WAL,Walyalup,Dockers,2,83.9,0,0,0,0,7,1,16.7,6,1,63.2,12,0,0,0,20,80,20,88,16,8,0,3,1,0,0,0,10,8,0,0,0,0,1,0,14,66.7,0,0,12,1.5,4,0,0,440,5,24,0,0,7,0,1,0,0,4,1,8,0,1,19,5,7
CD_I1010677,2025,2,Kim,Rennie,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,64.4,0,0,24,1,1,0,0,1,2,40,8,1,0,0,14,65,20,98,13,4,0,0,1,0,0,0,5,10,23,9,39.1,37.1,3,0,5,40,0,0,10,1,4,0,0,170,6,17,0,0,0,62,4,0,0,4,2,3,0,3,20,3,12
CD_I1010686,2025,2,Elle,Bennetts,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,80.9,0,0,0,2,7,0,0,0,1,51.9,14,0,0,0,13,48.1,27,118,13,8,1,0,0,0,1,0,12,10,0,0,0,0,3,0,12,47.1,0,0,17,1.7,5,0,0,330,4,21,0,0,6,0,2,0,0,2,0,8,0,2,27,10,13
CD_I1010688,2025,2,Maddie,Shevlin,2,CD_T8788,RICH,Richmond,Richmond,2,69.6,0,0,0,0,3,0,0,0,0,25,3,0,0,0,4,41.7,12,54,5,2,0,0,1,100,0,1,2,3,0,0,0,0,3,0,5,22.2,1,0,9,3,2,0,0,263,1,16,0,0,2,0,1,0,1,1,0,2,1,0,12,4,9
CD_I1010689,2025,2,Naomi,Ferres,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1010690,2025,2,Bonnie,Toogood,2,CD_T9406,ESS,Essendon,Bombers,2,66.3,3,0,0,0,6,0,0,0,4,45.5,10,6,1,16.7,6,61.9,21,122,13,8,1,4,2,44.4,0,4,3,5,1,0,0,14.3,1,0,2,50,0,0,16,3.2,10,7,4,294,1,17,0,0,1,7,10,0,9,0,2,4,1,2,22,6,12
CD_I1011057,2025,2,Teah,Charlton,2,CD_T8098,KUW,Kuwarna,Crows,1,85.7,0,0,3,0,2,0,0,0,0,11.8,2,0,0,0,3,56.3,16,57,9,3,1,1,0,0,0,0,2,10,0,0,0,0,2,0,0,50,0,0,6,0.6,2,1,0,113,0,13,0,0,2,0,1,0,0,0,0,4,1,0,17,4,15
CD_I1011062,2025,2,Cheyenne,Hammond,2,CD_T9409,YAR,Yartapuulti,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1011069,2025,2,Hannah,Munyard,2,CD_T8098,KUW,Kuwarna,Crows,1,58.2,0,0,0,0,2,0,0,0,1,57.1,8,0,0,0,2,35.7,14,64,5,2,3,1,0,0,0,0,7,4,0,0,0,0,2,0,3,20,0,0,10,2.5,3,0,1,250,1,14,0,0,0,0,1,0,0,0,0,5,4,0,14,5,6
CD_I1011078,2025,2,Abbie,Ballard,2,CD_T8098,KUW,Kuwarna,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1011080,2025,2,Chelsea,Biddell,2,CD_T8098,KUW,Kuwarna,Crows,2,96.7,0,1,0,0,5,1,33.3,3,2,69.2,9,1,0,0,9,75,24,94,18,13,0,0,1,0,0,0,6,6,0,0,0,0,1,0,11,72.2,11,11,18,3,5,0,0,419,5,10,0,0,9,0,2,0,0,5,1,3,0,1,13,7,4
CD_I1011091,2025,2,Rachelle,Martin,2,CD_T8098,KUW,Kuwarna,Crows,1,56.2,0,0,0,0,0,0,0,0,0,57.1,4,0,0,0,2,71.4,7,28,5,1,2,0,1,0,0,0,2,5,0,0,0,0,1,0,0,50,0,0,2,0.4,1,0,0,27,2,8,0,0,1,0,0,0,1,0,1,2,1,1,7,2,3
CD_I1011095,2025,2,Madison,Newman,2,CD_T8098,KUW,Kuwarna,Crows,2,80.1,0,0,0,0,3,0,0,0,0,25.6,10,0,0,0,5,63.4,41,153,26,19,0,0,0,100,1,1,10,12,0,0,0,0,8,0,9,65.5,1,1,29,2.4,8,0,0,871,3,12,0,0,4,0,9,0,1,1,0,3,1,0,39,9,29
CD_I1012234,2025,2,Mikayla,Hyde,2,CD_T8097,COLL,Collingwood,Magpies,2,57.7,0,0,0,0,2,0,0,0,0,50,8,1,0,0,3,75,16,79,12,5,2,0,0,100,0,1,7,9,0,0,0,0,0,0,3,71.4,0,0,7,0.8,6,2,2,75,3,19,0,0,0,0,4,0,1,1,2,4,1,2,16,3,8
CD_I1012236,2025,2,Sarah,Verrier,2,CD_T7886,WAL,Walyalup,Dockers,2,80.9,0,1,0,0,1,0,0,0,0,29,9,0,0,0,14,81.8,33,133,27,16,1,0,2,0,0,0,8,12,0,0,0,0,1,0,8,76.2,1,1,21,1.8,8,0,0,417,0,20,0,0,7,0,2,0,0,0,1,5,0,1,31,4,22
CD_I1012241,2025,2,Abbey,Dowrick,2,CD_T9409,YAR,Yartapuulti,Power,2,86.4,1,2,24,2,3,0,0,1,0,56.1,23,0,0,0,29,54.1,37,177,20,16,3,1,2,0,0,0,20,6,0,0,0,0,10,0,10,51.6,0,0,31,5.2,4,1,0,817,5,55,0,0,1,1,4,0,2,1,1,15,1,3,41,11,18
CD_I1012242,2025,2,Emma,O'Driscoll,2,CD_T7886,WAL,Walyalup,Dockers,2,88.3,0,0,0,0,7,2,66.7,3,3,51.6,16,0,0,0,13,67.7,31,117,21,18,0,2,2,0,0,0,10,7,0,0,0,0,2,0,19,75,0,0,24,3.4,9,0,0,628,6,16,0,0,10,0,1,0,0,6,1,2,0,1,31,7,15
CD_I1012248,2025,2,Philipa,Seth,2,CD_T7886,WAL,Walyalup,Dockers,1,53.7,0,0,2,0,2,0,0,1,0,33.3,1,0,0,0,3,33.3,3,13,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,50,0,0,2,2,0,0,0,68,1,5,0,0,2,0,0,0,0,1,0,2,0,0,3,3,2
CD_I1012253,2025,2,Jasmin,Stewart,2,CD_T9409,YAR,Yartapuulti,Power,2,53.6,1,0,0,0,4,0,0,0,0,53.8,7,1,0,0,5,35.7,14,49,5,3,3,1,1,0,1,0,6,6,0,0,0,0,4,0,1,37.5,0,0,8,1.3,2,0,1,83,1,11,0,0,0,0,5,0,1,0,2,2,2,2,13,6,6
CD_I1012259,2025,2,Jaide,Britton,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,89.9,0,1,0,0,5,0,0,0,0,7.7,2,1,0,0,10,72.4,29,121,21,10,0,0,0,0,0,0,2,12,0,0,0,0,5,0,5,58.8,0,0,17,1.4,6,0,0,517,1,23,0,0,4,0,2,0,0,0,0,7,1,0,26,7,24
CD_I1012549,2025,2,Chloe,Dalton,2,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012555,2025,2,Celine,Moody,2,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012558,2025,2,Brooke,Walker,2,CD_T9406,ESS,Essendon,Bombers,2,82.2,1,0,0,0,5,0,0,0,0,17.4,4,0,0,0,7,52.4,21,108,11,7,1,2,1,50,2,1,3,5,0,0,0,0,6,0,1,43.8,0,0,16,3.2,4,2,3,360,0,16,0,0,0,0,7,0,2,0,0,9,2,0,23,9,19
CD_I1012560,2025,2,Chantel,Emonson,2,CD_T8467,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012575,2025,2,Casey,Sherriff,2,CD_T9407,HAW,Hawthorn,Hawks,2,71.6,0,0,6,1,2,0,0,0,0,53.8,7,3,1,33.3,9,46.7,15,90,7,5,2,1,2,100,1,1,5,3,0,0,0,0,2,0,2,41.7,0,0,12,4,1,1,0,197,2,25,0,0,1,0,5,0,1,0,2,10,4,3,13,5,6
CD_I1012580,2025,2,Sophie,Alexander,2,CD_T9406,ESS,Essendon,Bombers,2,82.5,0,0,0,0,1,0,0,0,1,55.6,10,6,2,33.3,5,70,20,116,14,8,1,0,3,66.7,2,2,5,7,1,1,100,25,2,0,6,61.5,0,0,13,1.9,5,2,1,210,3,20,0,0,0,4,7,0,3,1,0,8,4,0,18,2,8
CD_I1012581,2025,2,Gabrielle,Biedenweg-Webster,2,CD_T7886,WAL,Walyalup,Dockers,2,67.4,2,0,0,0,8,0,0,2,1,58.8,10,1,1,100,8,42.9,14,48,6,2,4,5,0,25,0,1,8,4,0,0,0,0,4,0,6,20,0,0,10,2.5,3,1,0,296,3,16,0,0,2,0,5,0,4,2,0,2,1,0,17,6,7
CD_I1012595,2025,2,Vaomua,Laloifi,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012637,2025,2,Mikala,Cann,2,CD_T8097,COLL,Collingwood,Magpies,2,82.4,0,0,8,0,4,0,0,0,0,78.8,26,0,0,0,14,65.6,32,161,21,3,5,0,3,0,1,0,22,25,0,0,0,0,1,0,8,42.9,0,0,7,0.3,1,0,0,198,1,35,0,0,1,0,3,0,0,1,4,21,6,4,33,5,7
CD_I1012640,2025,2,Julia,Crockett-Grills,2,CD_T8467,GEEL,Geelong Cats,Cats,2,82.4,0,0,5,0,5,0,0,0,0,34.6,9,1,0,0,5,57.1,28,114,16,8,2,1,2,100,0,2,7,10,0,0,0,0,7,0,5,44.4,0,0,18,1.8,3,0,0,371,0,23,0,0,0,0,4,0,2,0,1,5,3,1,26,7,17
CD_I1012661,2025,2,Lauren,Ahrens,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,88.8,0,0,0,0,3,1,16.7,6,0,52.9,9,0,0,0,11,57.9,19,89,11,8,0,1,2,0,0,0,6,6,0,0,0,0,1,0,10,61.5,4,2,13,2.2,5,0,0,298,6,12,0,0,2,0,1,0,0,5,1,6,0,1,17,5,8
CD_I1012662,2025,2,Airlie,Runnalls,2,CD_T8097,COLL,Collingwood,Magpies,2,75.1,3,0,0,0,4,0,0,0,0,45,9,0,0,0,6,55,20,62,11,5,1,1,1,0,2,0,8,9,0,0,0,0,3,0,7,45.5,0,0,11,1.2,2,1,0,214,1,12,0,0,1,0,5,0,3,1,0,1,0,0,20,4,11
CD_I1012668,2025,2,Caitlin,Greiser,2,CD_T8788,RICH,Richmond,Richmond,2,82.4,1,0,5,0,3,0,0,0,1,52.9,9,4,1,25,8,50,18,116,9,9,3,0,2,75,0,3,5,3,14,4,28.6,43.8,2,0,1,60,0,0,15,5,6,2,1,402,2,22,0,0,1,32,7,0,4,1,4,3,2,4,17,6,8
CD_I1012692,2025,2,Kate,Dempsey,2,CD_T8788,RICH,Richmond,Richmond,2,86.3,0,0,0,1,9,0,0,0,0,34.8,8,0,0,0,7,34.5,29,100,10,5,0,0,1,0,0,0,7,6,0,0,0,0,6,0,6,21.7,0,0,23,3.8,2,0,0,532,3,18,0,0,4,0,2,0,0,1,1,3,0,2,23,7,15
CD_I1012694,2025,2,Alice,Edmonds,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,83.1,0,0,22,1,10,0,0,1,2,76.9,20,7,1,14.3,18,45.8,24,176,11,4,1,5,2,0,0,0,14,13,60,14,23.3,56.1,5,0,10,36.4,0,0,11,0.8,6,0,1,304,1,36,0,0,2,107,3,0,0,1,2,13,2,3,26,8,6
CD_I1012700,2025,2,Beth,Lynch,2,CD_T8788,RICH,Richmond,Richmond,1,74.6,0,0,0,0,1,2,66.7,3,1,50,3,0,0,0,5,83.3,6,28,5,3,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,75,0,0,4,2,2,0,0,66,1,5,0,0,1,0,0,0,0,1,2,2,0,2,6,0,3
CD_I1012709,2025,2,Tara,Bohanna,2,CD_T8096,CARL,Carlton,Blues,2,77.6,1,0,0,0,0,0,0,0,1,50,7,2,0,0,0,75,12,76,9,4,2,0,2,25,1,1,4,5,2,0,0,28.6,2,0,1,57.1,0,0,7,1.4,6,2,1,156,2,18,0,0,0,7,5,0,4,2,0,4,4,0,14,0,7
CD_I1012712,2025,2,Alison,Drennan,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,65.6,0,0,18,1,8,0,0,0,0,52.9,18,0,0,0,18,56.8,37,164,21,6,1,3,1,0,0,0,9,23,0,0,0,0,3,0,4,42.9,0,0,14,0.6,8,1,0,286,1,35,0,0,3,0,3,0,0,0,5,15,2,6,34,11,16
CD_I1012713,2025,2,Shelley,Heath,2,CD_T7386,NAR,Narrm,Demons,2,75.2,0,0,19,1,10,0,0,0,0,59.5,25,0,0,0,20,68.3,41,151,28,8,4,3,5,100,1,1,18,24,0,0,0,0,3,0,18,47.1,0,0,17,0.7,2,1,0,432,6,38,0,0,0,0,8,0,1,3,2,11,3,3,42,4,17
CD_I1012716,2025,2,Selena,Karlson,2,CD_T8097,COLL,Collingwood,Magpies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012957,2025,2,Alice,Mitchell,2,CD_T9408,SYD,Sydney Swans,Swans,2,89,0,0,0,1,7,0,0,7,1,33.3,3,0,0,0,7,83.3,12,66,10,7,0,2,1,0,0,0,1,4,0,0,0,0,0,0,4,87.5,2,2,8,2,5,0,0,193,7,8,0,0,4,0,2,0,0,7,0,6,0,1,9,3,6
CD_I1012987,2025,2,Serene,Watson,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,88.4,0,1,0,0,6,1,20,5,0,23.3,7,0,0,0,4,87.2,39,136,34,22,0,4,0,0,0,0,7,12,0,0,0,0,0,0,11,81.5,13,8,27,2.3,9,0,0,690,6,8,0,0,12,0,0,0,0,6,0,4,0,0,30,4,23
CD_I1012989,2025,2,Taylor,Smith,2,CD_T7887,BL,Brisbane Lions,Lions,2,86,4,1,0,0,5,0,0,1,1,38.1,8,1,0,0,1,57.9,19,114,11,6,2,0,2,42.9,2,3,3,6,4,0,0,30.8,3,0,3,46.2,0,0,13,2.2,5,4,0,382,3,10,0,0,0,13,14,0,7,1,1,5,4,1,21,3,13
CD_I1012994,2025,2,Bella R.,Smith,2,CD_T7886,WAL,Walyalup,Dockers,2,76.6,2,0,0,0,2,0,0,0,0,38.5,5,2,0,0,0,61.5,13,75,8,5,1,1,3,0,2,0,2,3,0,0,0,0,3,0,3,50,0,0,10,3.3,3,0,0,270,2,9,0,0,0,1,6,0,2,2,0,7,4,0,13,3,8
CD_I1013015,2025,2,Tamara,Smith,2,CD_T9407,HAW,Hawthorn,Hawks,2,81.6,0,0,0,0,6,0,0,0,0,41.2,7,0,0,0,15,47.4,19,80,9,5,0,4,1,0,0,0,5,9,0,0,0,0,1,0,7,50,0,0,10,1.1,5,0,0,102,3,18,0,0,0,0,2,0,0,3,1,7,0,1,17,4,10
CD_I1013017,2025,2,Molly,McDonald,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,85.7,0,0,1,1,5,1,100,1,0,16,4,0,0,0,15,52,25,146,13,10,0,1,2,100,0,1,2,6,0,0,0,0,4,0,1,52.6,0,0,19,3.2,8,0,0,518,2,29,0,0,5,0,3,0,1,1,1,12,0,2,25,11,21
CD_I1013026,2025,2,Elisabeth,Georgostathis,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,85.9,0,0,11,0,7,0,0,0,0,32.3,10,0,0,0,20,38.7,31,166,12,8,0,1,3,0,0,0,6,5,0,0,0,0,4,0,6,30.8,0,0,26,5.2,6,0,0,574,2,31,0,0,5,0,2,0,0,0,3,15,2,3,31,12,21
CD_I1013027,2025,2,Abbie,McKay,2,CD_T8096,CARL,Carlton,Blues,2,83.3,0,0,19,5,11,0,0,0,0,54.8,23,0,0,0,19,57.1,42,164,24,6,1,2,3,0,0,0,13,23,0,0,0,0,2,0,6,31.6,0,0,19,0.8,4,0,0,295,1,32,0,0,3,0,2,0,1,0,3,13,0,8,42,11,19
CD_I1013028,2025,2,Katie,Lynch,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1013032,2025,2,Britney,Gutknecht,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,76.6,0,0,0,0,3,0,0,2,0,57.7,15,0,0,0,12,67.7,31,140,21,17,0,1,6,0,0,0,11,7,0,0,0,0,5,0,13,70.8,5,5,24,3.4,5,0,1,443,6,16,0,0,4,0,4,0,0,6,0,9,0,0,26,8,11
CD_I1013120,2025,2,Nicole,Bresnehan,2,CD_T8466,NMFC,Kangaroos,Kangaroos,1,78.8,0,0,0,0,0,0,0,0,0,33.3,3,0,0,0,12,100,10,58,10,5,0,0,0,0,1,0,3,5,0,0,0,0,1,0,4,100,0,0,5,1,3,0,0,184,2,18,0,0,2,0,3,0,0,1,0,6,0,0,9,1,6
CD_I1013442,2025,2,Jasmine,Ferguson,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,100,0,0,0,0,1,0,0,3,0,80,8,0,0,0,4,66.7,9,31,6,3,0,0,1,0,0,0,6,4,0,0,0,0,0,0,6,60,0,0,5,1.3,1,0,0,195,10,4,0,0,2,0,0,0,0,6,0,1,0,0,10,1,2
CD_I1013522,2025,2,Georgia,Nanscawen,2,CD_T9406,ESS,Essendon,Bombers,2,85.3,0,0,30,3,9,0,0,0,0,49.1,26,0,0,0,19,66,50,207,33,16,0,4,6,0,0,0,16,24,0,0,0,0,8,0,9,61.5,0,0,26,1.1,5,0,0,595,5,39,0,0,4,0,5,0,0,0,6,18,1,9,53,9,27
CD_I1013706,2025,2,Sarah,Rowe,2,CD_T8097,COLL,Collingwood,Magpies,1,88.9,0,0,0,0,2,0,0,0,0,7.1,1,0,0,0,7,81.3,16,54,13,10,0,1,0,0,0,0,1,4,0,0,0,0,3,0,4,83.3,0,0,12,3,3,1,0,272,1,12,0,0,2,0,4,0,0,0,0,1,0,0,14,3,13
CD_I1013933,2025,2,Georgie,Rankin,2,CD_T8467,GEEL,Geelong Cats,Cats,2,90.8,0,0,0,0,1,1,33.3,3,1,43.5,10,0,0,0,15,80.8,26,112,21,10,0,0,2,0,0,0,6,12,0,0,0,0,2,0,10,71.4,4,3,14,1.2,4,0,0,379,5,22,0,0,4,0,1,0,0,4,1,8,1,1,23,4,13
CD_I1013937,2025,2,Angelique,Stannett,2,CD_T7886,WAL,Walyalup,Dockers,2,72.9,0,0,0,0,6,0,0,0,0,50,7,2,0,0,10,53.3,15,70,8,5,2,1,0,75,0,3,6,5,0,0,0,0,1,0,5,50,0,0,10,2,1,0,0,212,3,24,0,0,0,0,3,0,4,1,2,3,1,2,14,6,7
CD_I1013943,2025,2,Tessa,Boyd,2,CD_T8466,NMFC,Kangaroos,Kangaroos,1,80.5,0,3,0,0,4,2,50,4,0,46.7,7,0,0,0,5,56.3,16,72,9,5,0,0,2,0,0,0,5,6,0,0,0,0,2,0,11,50,0,0,10,1.7,4,0,0,281,3,6,0,0,4,0,6,0,0,3,0,4,0,0,15,3,8
CD_I1014034,2025,2,Aisling,McCarthy,2,CD_T7886,WAL,Walyalup,Dockers,2,85.4,0,0,31,3,13,0,0,0,0,56.5,26,0,0,0,17,38.3,47,183,18,11,3,2,3,100,1,1,19,13,0,0,0,0,7,0,9,32.4,0,0,34,2.6,4,0,0,855,3,29,0,0,2,0,3,0,1,1,9,10,0,12,46,17,20
CD_I1014359,2025,2,Laura,Gardiner,2,CD_T9408,SYD,Sydney Swans,Swans,2,81.3,1,0,31,3,5,0,0,0,0,37.9,25,0,0,0,15,60,65,249,39,15,2,0,3,50,0,1,18,33,0,0,0,0,12,0,7,46.9,0,0,32,1,7,1,0,791,3,39,0,0,3,0,13,0,2,2,6,14,5,9,66,10,41
CD_I1014367,2025,2,Alyssa,Bannan,2,CD_T7386,NAR,Narrm,Demons,2,86.6,2,0,0,0,4,0,0,0,2,50,10,3,1,33.3,4,52.2,23,110,12,7,3,1,0,40,1,2,8,6,0,0,0,0,6,0,6,41.2,0,0,17,2.8,4,1,1,425,1,15,0,0,1,0,6,0,5,0,0,6,1,0,20,8,10
CD_I1014372,2025,2,Jessica,Fitzgerald,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,81.4,1,0,20,2,9,0,0,0,0,50,13,0,0,0,23,62.5,32,131,20,10,0,4,3,0,0,0,6,10,0,0,0,0,2,0,3,45.5,2,2,22,2.2,3,1,0,449,2,42,0,0,3,0,3,0,1,1,7,11,4,9,26,6,13
CD_I1014373,2025,2,Ciara,Fitzgerald,2,CD_T8096,CARL,Carlton,Blues,2,76.1,0,0,0,0,5,0,0,1,0,47.6,10,0,0,0,20,56.5,23,95,13,7,1,1,3,0,0,0,7,8,0,0,0,0,3,0,9,46.7,1,1,15,1.9,6,1,0,239,5,25,0,0,2,0,2,0,0,3,2,4,0,2,21,4,11
CD_I1014375,2025,2,Ellie,McKenzie,2,CD_T8788,RICH,Richmond,Richmond,2,68.9,1,0,23,5,5,0,0,0,0,53.8,21,1,0,0,15,78.9,38,146,30,14,5,2,4,50,1,1,15,18,0,0,0,0,5,0,6,70,0,0,20,1.1,3,0,0,526,3,33,0,0,4,0,5,0,2,1,8,9,2,13,39,3,18
CD_I1014556,2025,2,Hannah,Priest,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,71.9,0,0,0,0,3,0,0,0,1,70.6,12,2,0,0,16,47.1,17,75,8,4,4,1,2,50,1,1,8,8,0,0,0,0,0,0,4,44.4,0,0,9,1.1,5,2,1,58,2,26,0,0,0,0,2,0,2,1,0,3,0,0,17,6,5
CD_I1014559,2025,2,Najwa,Allen,2,CD_T9407,HAW,Hawthorn,Hawks,2,79.4,0,0,0,0,2,1,33.3,3,1,46.2,12,0,0,0,6,51.9,27,92,14,8,0,0,0,0,0,0,11,7,0,0,0,0,1,0,12,40,0,0,20,2.9,6,0,0,489,9,8,0,0,3,0,1,0,0,7,2,0,0,2,26,6,14
