playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1021524,2025,1,Libby,Graham,1,CD_T8788,RICH,Richmond,Richmond,1,78.7,0,0,0,0,0,0,0,3,1,28.6,2,0,0,0,2,100,8,35,8,6,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3,100,1,1,6,3,3,0,0,120.6,0,3,0,3,0,0,0,0,0,0,1,0,0,7,0,5
CD_I1021527,2025,1,Brooke,Brown,1,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021528,2025,1,Amy,Smith,1,CD_T8466,NMFC,Kangaroos,Kangaroos,1,62.4,0,0,0,0,3,0,0,0,0,40,8,0,0,0,5,39.1,23,95,9,5,0,0,2,0,0,0,4,6,0,0,0,0,1,0,4,29.4,0,0,17,2.8,2,0,0,256.1,2,11,0,4,0,0,0,0,0,3,6,4,3,20,4,12
CD_I1021529,2025,1,Tessa,Lavey,1,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021530,2025,1,Shanae,Davison,1,CD_T7887,BL,Brisbane Lions,Lions,1,46.3,0,0,0,0,3,0,0,2,0,28.6,2,0,0,0,3,71.4,7,29,5,3,0,1,0,0,0,0,2,2,0,0,0,0,2,0,2,60,1,1,5,2.5,3,0,0,165.5,2,5,0,2,0,1,0,0,2,0,1,0,0,7,3,5
CD_I1021793,2025,1,Paige,Trudgeon,1,CD_T8796,STK,St Kilda,St Kilda,1,100,0,0,0,0,1,0,0,5,1,66.7,8,0,0,0,6,75,12,57,9,6,0,1,2,0,0,0,6,3,0,0,0,0,1,1,8,66.7,0,0,9,3,3,0,0,274,15,8,0,4,1,1,1,0,15,0,4,0,0,12,2,4
CD_I1021819,2025,1,Sophie,Butterworth,1,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021822,2025,1,Mikayla,Williamson,1,CD_T9407,HAW,Hawthorn,Hawks,1,75.9,1,0,0,0,2,0,0,1,0,45.5,5,0,0,0,9,63.6,11,54,7,5,0,0,1,0,0,0,4,2,0,0,0,0,3,1,5,55.6,0,0,9,4.5,3,0,0,264.6,0,11,0,4,0,3,1,1,0,1,3,0,1,11,3,6
CD_I1021824,2025,1,Hayley,McLaughlin,1,CD_T9407,HAW,Hawthorn,Hawks,1,84.6,0,0,0,1,3,0,0,0,0,40,4,0,0,0,9,40,10,57,4,2,2,1,1,0,0,0,3,5,0,0,0,0,2,0,1,40,0,0,5,1,2,1,0,130.5,0,17,0,1,0,2,0,1,0,0,7,4,1,10,3,6
CD_I1021827,2025,1,Indigo,Linde,1,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021828,2025,1,Alyssia,Pisano,1,CD_T7386,MELB,Melbourne,Demons,1,61.2,2,0,0,0,0,0,0,0,0,25,2,0,0,0,2,50,8,53,4,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,1,20,0,0,5,1.7,2,1,1,78.3,1,12,0,0,0,3,0,2,0,0,6,5,0,8,2,6
CD_I1021834,2025,1,Georgia,Stubs,1,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021837,2025,1,Laura,Stone,1,CD_T9407,HAW,Hawthorn,Hawks,1,56.8,0,0,4,2,3,0,0,0,0,77.8,7,0,0,0,7,66.7,9,39,6,2,1,1,1,0,0,0,5,5,0,0,0,0,4,0,1,50,0,0,4,0.8,1,0,0,135.7,0,15,0,0,0,2,0,0,0,3,4,0,5,9,4,2
CD_I1021844,2025,1,Jess,Vukic,1,CD_T9407,HAW,Hawthorn,Hawks,1,47.9,0,0,3,0,0,0,0,0,0,75,3,1,0,0,4,100,3,24,3,0,0,0,1,0,0,0,2,3,9,3,33.3,52.9,0,0,1,0,0,0,0,0,0,0,0,48.8,1,7,0,0,17,0,0,0,1,1,2,0,1,4,0,1
CD_I1021845,2025,1,Jacinta,Hose,1,CD_T7386,MELB,Melbourne,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021851,2025,1,Lulu,Beatty,1,CD_T8788,RICH,Richmond,Richmond,1,35.7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,55.6,9,35,5,3,0,1,0,0,0,0,0,2,0,0,0,0,1,2,2,42.9,0,0,7,3.5,3,1,0,162.4,0,7,0,1,0,1,0,0,0,0,1,0,0,10,6,10
CD_I1021853,2025,1,Rylie,Wilcox,1,CD_T7387,WB,Western Bulldogs,Bulldogs,1,60.8,0,0,0,0,1,0,0,0,0,37.5,3,0,0,0,12,88.9,9,61,8,7,0,1,1,0,0,0,2,1,0,0,0,0,2,2,6,87.5,0,0,8,8,3,0,0,230.8,0,18,0,2,0,2,1,0,0,0,7,0,0,8,0,5
CD_I1021878,2025,1,Lou-Lou,Field,1,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021879,2025,1,Kristie-Lee,Weston-Turner,1,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021884,2025,1,Sarah,Grunden,1,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021893,2025,1,Brooke,Barwick,1,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021894,2025,1,Madison,Brazendale,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,85.3,0,0,0,0,4,0,0,0,0,29.4,5,0,0,0,10,62.5,16,54,10,2,0,1,1,0,0,0,4,12,0,0,0,0,0,1,2,50,0,0,4,0.3,4,1,0,145.7,0,15,0,1,0,2,0,0,0,0,2,1,0,17,5,12
CD_I1021895,2025,1,Georgia,Clark,1,CD_T8097,COLL,Collingwood,Magpies,1,66,0,0,0,0,3,0,0,1,1,40,2,0,0,0,4,60,5,26,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,33.3,0,0,3,1.5,3,0,0,70.2,1,5,0,2,0,0,0,0,1,0,1,0,0,5,1,3
CD_I1021898,2025,1,Tunisha,Kikoak,1,CD_T7886,FRE,Fremantle,Freo,1,16.5,0,0,0,0,0,0,0,1,1,66.7,2,0,0,0,1,100,3,15,3,2,0,0,0,0,0,0,1,1,1,0,0,50,1,1,2,100,0,0,2,2,2,0,0,64.6,0,1,0,0,2,0,0,0,0,0,0,0,0,3,1,1
CD_I1021923,2025,1,Sierra,Grieves,1,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021924,2025,1,Lila,Keck,1,CD_T8096,CARL,Carlton,Blues,1,46.5,0,0,0,0,1,0,0,0,0,57.1,4,0,0,0,3,66.7,6,29,4,2,1,1,1,0,1,0,3,3,0,0,0,0,1,0,2,66.7,0,0,3,1,0,0,0,50.9,0,12,0,1,0,1,0,0,0,0,4,1,0,7,2,3
CD_I1021927,2025,1,Bryde,O'Rourke,1,CD_T8467,GEEL,Geelong Cats,Cats,1,61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,40,5,21,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,1.5,1,0,0,78.8,1,12,0,1,0,1,1,0,1,0,2,1,0,4,3,4
CD_I1021929,2025,1,Keely,Fullerton,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021933,2025,1,Alexis,Gregor,1,CD_T8467,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021945,2025,1,Rebecca,Ott,1,CD_T8796,STK,St Kilda,St Kilda,1,76.7,0,0,8,1,3,0,0,0,0,58.3,7,0,0,0,6,100,12,50,12,2,0,3,2,0,0,0,5,10,12,6,50,31.6,0,0,2,100,0,0,2,0.2,1,0,0,39.1,2,10,0,2,38,3,2,0,1,4,4,0,5,12,2,5
CD_I1022101,2025,1,Eliza,Wood,1,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022111,2025,1,Eliza,West,1,CD_T9407,HAW,Hawthorn,Hawks,1,69.4,0,0,8,1,2,0,0,0,0,66.7,18,0,0,0,8,72,25,90,18,6,0,0,2,0,0,0,13,17,0,0,0,0,6,1,7,75,0,0,8,0.5,2,0,0,200.2,1,16,0,0,0,2,2,1,0,3,6,1,4,27,2,9
CD_I1022112,2025,1,Imogen,Barnett,1,CD_T8097,COLL,Collingwood,Magpies,1,90.7,0,0,13,2,4,0,0,0,4,69.2,9,3,1,33.3,8,50,12,79,6,5,0,2,3,0,0,0,3,1,8,0,0,21.6,3,3,4,45.5,0,0,11,11,5,0,0,271.1,2,13,0,1,37,2,2,0,2,2,6,0,4,13,6,4
CD_I1022127,2025,1,Claudia,Gunjaca,1,CD_T8467,GEEL,Geelong Cats,Cats,1,93.7,0,0,0,0,2,0,0,2,1,72.7,8,0,0,0,14,63.6,11,47,7,3,0,1,3,0,0,0,5,4,0,0,0,0,1,2,7,42.9,0,0,7,1.8,2,0,0,101.4,3,16,0,1,0,1,1,0,3,1,3,0,1,11,1,3
CD_I1022133,2025,1,Annabel,Johnson,1,CD_T8787,WCE,West Coast Eagles,Eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022181,2025,1,Shineah,Goody,1,CD_T9409,PORT,Port Adelaide,Power,1,75.4,0,0,0,0,5,0,0,0,0,40,4,0,0,0,2,77.8,9,23,7,5,0,4,1,0,0,0,3,3,0,0,0,0,3,1,7,83.3,0,0,6,2,2,0,0,182.7,0,5,0,1,0,3,2,0,0,0,1,0,0,10,1,6
CD_I1022192,2025,1,Meara,Girvan,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,91.6,0,0,0,0,5,3,75,4,1,33.3,4,0,0,0,5,41.7,12,47,5,3,0,2,0,0,0,0,3,2,0,0,0,0,0,2,6,30,0,0,10,5,5,0,0,174.4,5,5,0,3,0,0,0,0,3,0,1,0,0,12,3,8
CD_I1022193,2025,1,Sarah,Goodwin,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,83.9,0,0,4,1,4,0,0,0,0,37.5,6,0,0,0,4,86.7,15,41,13,4,0,4,0,0,0,0,4,11,0,0,0,0,0,0,3,100,0,0,4,0.4,1,0,0,113.7,2,15,0,1,0,1,0,0,2,2,4,3,3,16,0,10
CD_I1022196,2025,1,Piper,Window,1,CD_T9409,PORT,Port Adelaide,Power,1,72.8,0,0,12,3,2,0,0,0,0,78.6,11,0,0,0,11,33.3,12,61,4,3,1,0,1,0,0,0,7,3,0,0,0,0,2,0,2,33.3,0,0,9,3,1,0,0,293,0,23,0,2,0,2,0,0,0,3,6,0,6,14,5,3
CD_I1022203,2025,1,Elaine,Grigg,1,CD_T7387,WB,Western Bulldogs,Bulldogs,1,63.2,1,0,1,0,1,0,0,0,0,85.7,6,1,0,0,6,42.9,7,56,3,2,0,0,4,0,0,0,2,2,0,0,0,0,0,0,3,40,0,0,5,2.5,0,0,0,97.4,1,16,0,0,0,2,1,1,0,0,8,3,0,7,3,1
CD_I1022210,2025,1,Sachi,Syme,1,CD_T9409,PORT,Port Adelaide,Power,1,82.1,0,1,0,0,7,0,0,0,0,52.9,9,0,0,0,6,33.3,15,59,5,3,0,0,0,0,0,0,8,3,0,0,0,0,1,2,11,25,0,0,12,4,3,0,0,316.4,2,8,0,0,0,1,0,0,0,0,2,0,0,17,8,8
CD_I1022220,2025,1,Molly,Brooksby,1,CD_T9409,PORT,Port Adelaide,Power,1,84.7,0,1,0,0,4,0,0,2,0,44.4,4,0,0,0,3,46.2,13,47,6,5,0,1,1,0,0,0,2,1,0,0,0,0,0,0,5,41.7,4,4,12,12,1,0,0,350.4,1,8,0,5,0,2,2,0,0,0,2,0,0,9,6,5
CD_I1022224,2025,1,Brooke,Boileau,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,59.9,1,0,4,3,0,0,0,0,0,84.6,11,0,0,0,1,53.8,13,48,7,5,2,0,0,0,0,0,8,3,0,0,0,0,3,0,2,50,0,0,10,3.3,1,0,0,198.1,2,13,0,2,0,1,0,1,0,3,2,1,6,13,4,2
CD_I1022236,2025,1,Jessica,Good,1,CD_T8096,CARL,Carlton,Blues,1,67.9,0,0,10,0,4,1,33.3,3,0,62.5,10,0,0,0,6,61.5,13,67,8,4,0,1,2,0,1,0,2,4,18,4,22.2,60,5,0,4,44.4,0,0,9,2.3,1,0,0,217.4,5,12,0,0,30,4,2,0,2,2,3,0,2,16,2,6
CD_I1022248,2025,1,Lauren,Young,1,CD_T9409,PORT,Port Adelaide,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022299,2025,1,Amelie,Borg,1,CD_T9409,PORT,Port Adelaide,Power,1,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,0,2,2,1,0,0,30.4,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,2
CD_I1022350,2025,1,Cynthia,Hamilton,1,CD_T9408,SYD,Sydney Swans,Swans,1,59.9,0,0,2,0,2,0,0,0,0,42.9,3,1,0,0,5,100,7,37,7,3,0,1,1,100,0,1,1,4,0,0,0,0,3,0,1,100,0,0,3,0.8,0,0,0,134.8,2,7,0,0,0,2,0,1,2,1,4,0,1,7,2,4
CD_I1022358,2025,1,Zarlie,Goldsworthy,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,97.8,2,0,16,1,5,0,0,0,0,70,14,1,0,0,9,52.6,19,93,10,7,1,3,2,0,0,0,8,4,0,0,0,0,5,1,3,46.7,0,0,15,3.8,3,1,0,340.8,0,18,0,1,0,5,1,2,0,3,9,2,4,20,3,6
CD_I1022685,2025,1,Brooke,Sheridan,1,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022689,2025,1,Bella K.,Smith,1,CD_T8467,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022691,2025,1,Ella,Smith,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,43,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,100,3,19,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,100,0,0,2,2,2,0,0,73.6,0,6,0,0,0,0,0,0,0,0,2,0,0,3,1,3
CD_I1022695,2025,1,Jasmyn,Smith,1,CD_T7387,WB,Western Bulldogs,Bulldogs,1,65.1,0,1,0,0,2,0,0,1,0,33.3,7,0,0,0,6,76.2,21,78,16,8,1,0,1,0,0,0,5,10,0,0,0,0,2,1,4,72.7,0,0,11,1.1,4,0,0,330.6,1,10,0,2,0,0,0,0,1,2,3,0,2,21,3,14
CD_I1022701,2025,1,Alana,Gee,1,CD_T8796,STK,St Kilda,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022723,2025,1,Brodee,Mowbray,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,76.1,0,0,0,0,3,0,0,0,1,41.7,5,0,0,0,2,75,12,43,9,3,2,2,0,0,1,0,4,8,0,0,0,0,1,0,0,75,0,0,4,0.5,3,2,0,130.2,0,8,0,0,0,4,0,1,0,0,3,3,0,12,2,7
CD_I1022726,2025,1,Teagan,Germech,1,CD_T9409,PORT,Port Adelaide,Power,1,100,0,1,0,0,2,0,0,3,1,87.5,7,0,0,0,7,71.4,7,28,5,2,0,0,0,0,0,0,6,4,0,0,0,0,0,1,7,66.7,0,0,3,0.8,1,0,0,123.9,2,7,0,2,0,0,0,0,1,0,2,0,0,8,2,1
CD_I1022736,2025,1,Jessica,Doyle,1,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022738,2025,1,Ruby,Sargent-Wilson,1,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022744,2025,1,Madeline,Hendrie,1,CD_T8096,CARL,Carlton,Blues,1,100,0,0,0,0,2,3,60,5,0,50,6,0,0,0,2,66.7,12,41,8,3,0,0,0,0,0,0,6,7,0,0,0,0,1,3,10,60,0,0,5,0.7,4,0,0,1.7,2,2,0,0,0,1,1,0,2,0,0,0,0,12,2,6
CD_I1022745,2025,1,Ella,Heads,1,CD_T9409,PORT,Port Adelaide,Power,1,66.7,1,0,0,1,1,0,0,0,0,16.7,1,0,0,0,2,50,6,44,3,3,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,50,0,0,6,6,3,1,0,196.2,1,9,0,0,0,1,0,2,1,0,4,2,1,6,1,5
CD_I1022775,2025,1,Lucia,Painter,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,94.3,1,1,1,0,3,0,0,0,1,50,7,3,2,66.7,8,53.8,13,95,7,7,2,0,2,60,0,3,2,0,0,0,0,0,4,0,1,53.8,0,0,13,13,5,1,0,367.6,2,20,0,1,0,5,0,5,1,3,5,2,3,14,6,7
CD_I1022776,2025,1,Caitlin,Wendland,1,CD_T9409,PORT,Port Adelaide,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1022818,2025,1,Sarah,Lakay,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,44,0,0,2,0,2,0,0,0,0,71.4,5,0,0,0,0,85.7,7,26,6,1,0,2,1,0,0,0,4,6,8,2,25,61.5,0,0,3,100,0,0,1,0.2,0,0,0,27.2,1,3,0,2,13,1,1,0,0,1,2,0,1,7,0,2
CD_I1022823,2025,1,Ella,Roberts,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,84,2,0,8,0,2,0,0,0,2,52,13,1,1,100,9,58.3,24,118,14,9,2,1,3,50,1,2,6,8,0,0,0,0,5,3,3,56.3,0,0,16,2,8,2,1,312.1,2,20,0,0,0,6,2,4,1,2,4,2,2,25,4,12
CD_I1022825,2025,1,Lauren,Wakfer,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,87.6,0,0,0,0,2,0,0,0,4,72.7,8,7,2,28.6,1,36.4,11,49,4,1,2,0,1,0,0,0,3,5,0,0,0,0,3,0,1,16.7,0,0,6,1.2,4,1,0,148.3,0,11,0,0,3,2,0,1,0,0,2,2,0,11,3,3
CD_I1022885,2025,1,Taylah,Gatt,1,CD_T8466,NMFC,Kangaroos,Kangaroos,1,75.9,0,0,0,0,5,0,0,0,0,50,7,0,0,0,8,35.7,14,73,5,5,0,0,2,0,1,0,5,2,0,0,0,0,1,0,3,41.7,0,0,12,6,1,1,0,234,0,16,0,3,0,3,1,0,0,1,7,1,1,14,3,7
CD_I1023389,2025,1,Chloe,Adams,1,CD_T9406,ESS,Essendon,Bombers,1,51.1,0,0,0,0,1,0,0,0,1,52.9,9,2,0,0,3,47.1,17,56,8,2,2,0,1,0,0,0,7,11,0,0,0,0,2,0,2,33.3,0,0,6,0.5,1,0,0,128.3,0,6,0,0,0,0,0,1,0,0,3,0,0,17,6,8
CD_I1023427,2025,1,Lilu,Hung,1,CD_T8796,STK,St Kilda,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1023433,2025,1,Sara,Howley,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,76,1,0,0,0,1,0,0,0,0,54.5,6,0,0,0,6,66.7,12,49,8,5,1,0,1,0,0,0,5,5,0,0,0,0,0,0,4,71.4,0,0,7,1.4,4,1,0,78.4,0,6,0,0,0,2,1,2,0,2,1,0,2,11,2,5
CD_I1023815,2025,1,Abbygail,Bushby,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,61.1,0,2,7,2,2,0,0,0,0,25,4,0,0,0,3,56.3,16,68,9,5,0,0,3,0,0,0,1,4,0,0,0,0,3,0,1,41.7,0,0,12,3,3,0,0,289.9,0,7,0,1,0,0,0,0,0,0,3,1,2,16,6,12
CD_I1023842,2025,1,Zippy,Fish,1,CD_T9408,SYD,Sydney Swans,Swans,1,88.1,0,0,0,0,1,0,0,0,1,26.3,5,0,0,0,2,69.2,26,97,18,14,0,0,1,0,0,0,3,5,0,0,0,0,2,3,9,66.7,6,6,21,4.2,5,0,0,549.3,1,3,0,11,0,2,2,0,1,0,2,0,0,19,4,14
CD_I1023857,2025,1,Georgie,Cleaver,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,85,0,0,0,0,4,0,0,5,1,40,4,0,0,0,8,66.7,9,48,6,3,0,1,0,0,0,0,3,4,0,0,0,0,0,2,5,60,0,0,5,1.3,4,0,0,144.4,5,9,0,1,0,1,1,0,4,0,4,0,0,10,3,6
CD_I1023943,2025,1,Matilda,Scholz,1,CD_T9409,PORT,Port Adelaide,Power,1,88.3,0,0,14,1,7,0,0,0,1,81.3,13,5,0,0,3,58.3,12,48,7,3,0,5,0,0,0,0,10,5,25,7,28,50,1,1,4,42.9,0,0,7,1.4,1,0,0,208.5,6,7,0,1,50,4,3,0,4,6,1,0,7,16,5,3
CD_I1023946,2025,1,Georgia,McKee,1,CD_T8098,ADEL,Adelaide Crows,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1023948,2025,1,Poppy,Scholz,1,CD_T8096,CARL,Carlton,Blues,1,85.8,0,0,0,0,2,0,0,1,0,30,3,0,0,0,5,100,11,47,11,5,0,1,0,100,0,1,3,6,0,0,0,0,1,1,3,100,0,0,5,0.8,3,0,0,196.3,5,7,0,2,0,2,1,1,5,0,2,0,0,10,0,7
CD_I1023950,2025,1,Alissa,Brook,1,CD_T9409,PORT,Port Adelaide,Power,1,55.8,0,0,0,0,1,1,100,1,0,100,5,1,0,0,2,80,5,19,4,0,1,1,0,0,0,0,5,5,4,0,0,44.4,1,0,2,0,0,0,0,0,0,0,0,7.9,2,6,0,0,9,1,0,0,2,0,2,1,0,5,0,0
