playerId,teamId,snapshot_season,snapshot_round,player_name,position,teamNickname,cba,cba_prop,cba_team,ki,ki_team,ki_po_team,ki_po,ki_po_prop,ki_prop,rc,rc_team,rc_prop
CD_I1026113,CD_T7887,2025,2,Indiana Williams,DEF,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1026137,CD_T7887,2025,2,Claudia Wright,DEF,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1026141,CD_T8466,2025,2,Ella Slocombe,MID,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1026166,CD_T7886,2025,2,Madeleine Scanlon,DEF,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1026170,CD_T8787,2025,2,Mikayla Western,FWD,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I1026218,CD_T8796,2025,2,Emmelie Fiedler,RUC,St Kilda,0,0,19,0,11,9,0,,0,0,64,0
CD_I1026227,CD_T9409,2025,2,Julia Teakle,FWD,Power,0,0,18,0,9,5,0,,0,0,47,0
CD_I1026263,CD_T9406,2025,2,Taya Chambers,DEF,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1026294,CD_T8466,2025,2,Ariana Hetherington,FWD,Kangaroos,9,50,18,0,3,2,0,,0,35,47,74.468085106383
CD_I1026320,CD_T7889,2025,2,Kaitlyn Srhoj,MID,GIANTS,24,200,12,0,9,8,0,,0,0,63,0
CD_I1026372,CD_T7386,2025,2,Molly O'Hehir,MID,Demons,0,0,19,0,3,2,0,,0,0,64,0
CD_I1026384,CD_T7886,2025,2,Indi Strom,DEF,Dockers,5,20,25,0,3,2,0,,0,8,62,12.9032258064516
CD_I1026395,CD_T9406,2025,2,Jess Verbrugge,MID,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1026444,CD_T7886,2025,2,Amy Mulholland,FWD,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1026531,CD_T8788,2025,2,Charli Wicksteed,MID,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I1026929,CD_T9407,2025,2,Lucy Wales,RUC,Hawks,15,166.666666666667,9,0,10,10,0,,0,70,59,118.64406779661
CD_I1026937,CD_T7887,2025,2,Rania Crozier,FWD,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1026947,CD_T8467,2025,2,Chantal Mason,FWD,Cats,0,0,16,0,5,3,0,,0,0,67,0
CD_I1027050,CD_T9409,2025,2,Lily Paterson,MID,Power,0,0,18,0,9,5,0,,0,0,47,0
CD_I1027544,CD_T8796,2025,2,Zoe Besanko,RUC,St Kilda,0,0,19,0,11,9,0,,0,0,64,0
CD_I1027545,CD_T8787,2025,2,Kayla Dalgleish,MID,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I1027611,CD_T8787,2025,2,Zoe Wakfer,DEF,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I1027783,CD_T9406,2025,2,Stephanie Wales,RUC,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1028464,CD_T7387,2025,2,Dominique Carruthers,FWD,Bulldogs,13,108.333333333333,12,0,3,2,0,,0,0,67,0
CD_I1028846,CD_T8786,2025,2,Heidi Talbot,MID,SUNS,0,0,22,0,13,9,0,,0,0,56,0
CD_I1028918,CD_T8786,2025,2,Ellie Veerhuis,MID,SUNS,0,0,22,0,13,9,0,,0,0,56,0
CD_I1029279,CD_T9408,2025,2,Holly Cooper,MID,Swans,0,0,22,0,3,3,0,,0,0,56,0
CD_I1029613,CD_T8786,2025,2,Georgia Clayden,DEF,SUNS,0,0,22,0,13,9,0,,0,0,56,0
CD_I1029614,CD_T7887,2025,2,Eleanor Hartill,RUC,Lions,12,48,25,0,5,2,0,,0,39,62,62.9032258064516
CD_I1029615,CD_T8466,2025,2,Erika O'Shea,DEF,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1029617,CD_T7889,2025,2,Cambridge McCormick,DEF,GIANTS,0,0,12,0,9,8,0,,0,12,63,19.0476190476191
CD_I1029618,CD_T8466,2025,2,Vikki Wall,FWD,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1029621,CD_T7886,2025,2,Megan Kauffman,FWD,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1029623,CD_T7886,2025,2,Orlagh Lally,MID,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1029625,CD_T7386,2025,2,Blaithin Mackin,MID,Demons,0,0,19,1,3,2,1,100,33.3333333333333,0,64,0
CD_I1029626,CD_T9407,2025,2,Aine McDonagh,FWD,Hawks,0,0,9,0,10,10,0,,0,6,59,10.1694915254237
CD_I1029628,CD_T7386,2025,2,Saraid Taylor,DEF,Demons,0,0,19,1,3,2,0,,33.3333333333333,0,64,0
CD_I1030180,CD_T7887,2025,2,Lilly Baker,DEF,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1030204,CD_T9409,2025,2,Chloe Gaunt,FWD,Power,5,27.7777777777778,18,0,9,5,0,,0,11,47,23.4042553191489
CD_I1030375,CD_T9406,2025,2,Sophie Strong,MID,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1030964,CD_T9409,2025,2,Jasmine Evans,FWD,Power,0,0,18,0,9,5,0,,0,0,47,0
CD_I1031080,CD_T8098,2025,2,Christina Leuzzi,MID,Crows,0,0,16,0,9,9,0,,0,0,67,0
CD_I1031247,CD_T7886,2025,2,Joanne Cregg,MID,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1031272,CD_T7886,2025,2,Indiana West,MID,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1031303,CD_T9407,2025,2,Elli Symonds,RUC,Hawks,0,0,9,0,10,10,0,,0,0,59,0
CD_I1031314,CD_T9407,2025,2,Grace Baba,MID,Hawks,0,0,9,0,10,10,0,,0,0,59,0
CD_I1031322,CD_T7886,2025,2,Evie Parker,FWD,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1031342,CD_T9409,2025,2,Jasmine Sowden,MID,Power,0,0,18,0,9,5,0,,0,0,47,0
CD_I1031354,CD_T8466,2025,2,Claire Mahony,FWD,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1031366,CD_T7886,2025,2,Holly Egan,DEF,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1031378,CD_T9406,2025,2,Holly Ridewood,MID,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1031379,CD_T8788,2025,2,Zoe Hargreaves,MID,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I1031390,CD_T7387,2025,2,Emma McDonald,FWD,Bulldogs,0,0,12,0,3,2,0,,0,0,67,0
CD_I1031398,CD_T8788,2025,2,Isabel Bacon,DEF,Richmond,13,108.333333333333,12,0,5,4,0,,0,0,66,0
CD_I1031412,CD_T8788,2025,2,Mackenzie Ford,FWD,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I1031564,CD_T9408,2025,2,Amelia Martin,FWD,Swans,0,0,22,0,3,3,0,,0,2,56,3.57142857142857
CD_I1031784,CD_T7387,2025,2,Cleo Buttifant,DEF,Bulldogs,0,0,12,0,3,2,0,,0,0,67,0
CD_I1031857,CD_T8788,2025,2,Shelby Knoll,FWD,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I1033157,CD_T7887,2025,2,Jennifer Dunne,DEF,Lions,0,0,25,3,5,2,3,100,60,0,62,0
CD_I1033158,CD_T8096,2025,2,Dayna Finn,MID,Blues,0,0,9,0,12,7,0,,0,0,59,0
CD_I1033159,CD_T8096,2025,2,Erone Fitzpatrick,MID,Blues,3,33.3333333333333,9,0,12,7,0,,0,0,59,0
CD_I1033161,CD_T8467,2025,2,Anna-Rose Kennedy,DEF,Cats,0,0,16,0,5,3,0,,0,0,67,0
CD_I1033162,CD_T7386,2025,2,Aimee Mackin,FWD,Demons,0,0,19,0,3,2,0,,0,0,64,0
CD_I1033163,CD_T8466,2025,2,Niamh Martin,FWD,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1033164,CD_T9408,2025,2,Paris McCarthy,FWD,Swans,0,0,22,0,3,3,0,,0,0,56,0
CD_I1033165,CD_T8786,2025,2,Niamh McLaughlin,DEF,SUNS,0,0,22,5,13,9,4,125,38.4615384615385,0,56,0
CD_I1033166,CD_T8467,2025,2,Aishling Moloney,FWD,Cats,0,0,16,0,5,3,0,,0,4,67,5.97014925373134
CD_I1033167,CD_T9406,2025,2,Courtney Murphy,RUC,Bombers,12,100,12,0,1,1,0,,0,61,61,100
CD_I1033168,CD_T9408,2025,2,Julie O'Sullivan,DEF,Swans,0,0,22,0,3,3,0,,0,0,56,0
CD_I1033269,CD_T7887,2025,2,Evie Long,FWD,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1033348,CD_T9408,2025,2,Imogen Brown,MID,Swans,0,0,22,0,3,3,0,,0,0,56,0
CD_I1033875,CD_T9407,2025,2,Rebecca Clottey,FWD,Hawks,0,0,9,0,10,10,0,,0,0,59,0
CD_I1035370,CD_T8786,2025,2,Taya Oliver,FWD,SUNS,0,0,22,0,13,9,0,,0,0,56,0
CD_I1035371,CD_T7386,2025,2,Ryleigh Wotherspoon,MID,Demons,0,0,19,0,3,2,0,,0,0,64,0
CD_I1035374,CD_T8097,2025,2,Muireann Atkinson,DEF,Magpies,0,0,12,0,1,0,0,,0,0,63,0
CD_I1035375,CD_T8098,2025,2,Amy Boyle-Carr,FWD,Crows,0,0,16,0,9,9,0,,0,0,67,0
CD_I1035689,CD_T8787,2025,2,Courtney Lindgren,FWD,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I1036082,CD_T8467,2025,2,Kate Kenny,FWD,Cats,0,0,16,0,5,3,0,,0,0,67,0
CD_I1036083,CD_T7889,2025,2,Eilish O'Dowd,RUC,GIANTS,11,91.6666666666667,12,0,9,8,0,,0,30,63,47.6190476190476
CD_I1036084,CD_T7386,2025,2,Grace Beasley,MID,Demons,0,0,19,0,3,2,0,,0,0,64,0
CD_I1036296,CD_T9408,2025,2,Caitlin Reid,RUC,Swans,9,40.9090909090909,22,0,3,3,0,,0,31,56,55.3571428571429
CD_I1036297,CD_T8467,2025,2,Piper Dunlop,RUC,Cats,27,168.75,16,0,5,3,0,,0,64,67,95.5223880597015
CD_I1036298,CD_T7889,2025,2,Caitlin Fletcher,MID,GIANTS,0,0,12,0,9,8,0,,0,1,63,1.58730158730159
CD_I1036301,CD_T7889,2025,2,Sophie Kavanagh,MID,GIANTS,0,0,12,0,9,8,0,,0,0,63,0
CD_I1036302,CD_T8466,2025,2,Blaithin Bogue,FWD,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1037024,CD_T9407,2025,2,Lavinia Cox,MID,Hawks,0,0,9,0,10,10,0,,0,0,59,0
CD_I1037133,CD_T8787,2025,2,Sanne Bakker,MID,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I1042236,CD_T8096,2025,2,Aisling Reidy,MID,Blues,0,0,9,0,12,7,0,,0,0,59,0
CD_I1042237,CD_T8096,2025,2,Siofra O'Connell,DEF,Blues,0,0,9,0,12,7,0,,0,0,59,0
CD_I1042238,CD_T8096,2025,2,Maria Cannon,FWD,Blues,0,0,9,0,12,7,0,,0,0,59,0
CD_I1042241,CD_T7386,2025,2,Amelia Dethridge,MID,Demons,0,0,19,0,3,2,0,,0,0,64,0
CD_I1042246,CD_T8097,2025,2,Kellyann Hogan,FWD,Magpies,0,0,12,0,1,0,0,,0,0,63,0
CD_I1042256,CD_T9406,2025,2,Grace Brooker,FWD,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I1042260,CD_T8467,2025,2,Caitlin Tipping,RUC,Cats,0,0,16,0,5,3,0,,0,0,67,0
CD_I1042264,CD_T8466,2025,2,Amy Gavin Mangan,FWD,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I1042277,CD_T7886,2025,2,Matilda Banfield,FWD,Dockers,0,0,25,0,3,2,0,,0,0,62,0
CD_I1042707,CD_T8098,2025,2,Kayleigh Cronin,DEF,Crows,0,0,16,0,9,9,0,,0,0,67,0
CD_I1042794,CD_T8788,2025,2,Aoibhin Cleary,DEF,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I1042795,CD_T7887,2025,2,Neasa Dooley,FWD,Lions,0,0,25,0,5,2,0,,0,0,62,0
CD_I1042797,CD_T7889,2025,2,Grace Kos,FWD,GIANTS,27,225,12,0,9,8,0,,0,73,63,115.873015873016
CD_I1043806,CD_T8786,2025,2,Tayla Gregory,RUC,SUNS,8,36.3636363636364,22,0,13,9,0,,0,28,56,50
CD_I296125,CD_T7387,2025,2,Ellie Blackburn,MID,Bulldogs,1,8.33333333333333,12,0,3,2,0,,0,0,67,0
CD_I296141,CD_T7387,2025,2,Louise Stephenson,FWD,Bulldogs,4,33.3333333333333,12,0,3,2,0,,0,15,67,22.3880597014925
CD_I296148,CD_T9408,2025,2,Rebecca Privitelli,FWD,Swans,0,0,22,0,3,3,0,,0,5,56,8.92857142857143
CD_I296154,CD_T8466,2025,2,Jasmine Garner,MID,Kangaroos,25,138.888888888889,18,0,3,2,0,,0,0,47,0
CD_I296158,CD_T8796,2025,2,Bianca Jakobsson,DEF,St Kilda,0,0,19,0,11,9,0,,0,0,64,0
CD_I997649,CD_T9407,2025,2,Kaitlyn Ashmore,MID,Hawks,0,0,9,0,10,10,0,,0,0,59,0
CD_I997663,CD_T8096,2025,2,Darcy Vescio,FWD,Blues,0,0,9,9,12,7,5,180,75,0,59,0
CD_I997686,CD_T9409,2025,2,Kirsty Lamb,FWD,Power,13,72.2222222222222,18,0,9,5,0,,0,1,47,2.12765957446809
CD_I997700,CD_T8466,2025,2,Eliza Shannon,DEF,Kangaroos,0,0,18,1,3,2,1,100,33.3333333333333,0,47,0
CD_I997708,CD_T8786,2025,2,Lily Mithen,MID,SUNS,3,13.6363636363636,22,0,13,9,0,,0,0,56,0
CD_I997709,CD_T8467,2025,2,Amy McDonald,MID,Cats,22,137.5,16,0,5,3,0,,0,0,67,0
CD_I997725,CD_T7889,2025,2,Isabel Huntington,DEF,GIANTS,0,0,12,0,9,8,0,,0,0,63,0
CD_I997728,CD_T7387,2025,2,Deanna Berry,MID,Bulldogs,0,0,12,0,3,2,0,,0,0,67,0
CD_I997729,CD_T8097,2025,2,Brittany Bonnici,MID,Magpies,23,191.666666666667,12,0,1,0,0,,0,0,63,0
CD_I997733,CD_T7889,2025,2,Katherine Smith,DEF,GIANTS,0,0,12,5,9,8,2,250,55.5555555555556,0,63,0
CD_I997736,CD_T8097,2025,2,Jordyn Allen,DEF,Magpies,0,0,12,0,1,0,0,,0,0,63,0
CD_I997743,CD_T8788,2025,2,Katelyn Cox,FWD,Richmond,0,0,12,0,5,4,0,,0,0,66,0
CD_I997745,CD_T9406,2025,2,Georgia Gee,FWD,Bombers,0,0,12,0,1,1,0,,0,0,61,0
CD_I998029,CD_T7889,2025,2,Alicia Eva,FWD,GIANTS,0,0,12,0,9,8,0,,0,0,63,0
CD_I998030,CD_T7886,2025,2,Kiara Bowers,MID,Dockers,29,116,25,0,3,2,0,,0,0,62,0
CD_I998032,CD_T8787,2025,2,Emma Swanson,DEF,Eagles,0,0,12,3,7,6,3,100,42.8571428571429,0,62,0
CD_I998039,CD_T7386,2025,2,Tayla Harris,FWD,Demons,0,0,19,0,3,2,0,,0,4,64,6.25
CD_I998040,CD_T7886,2025,2,Hayley Miller,MID,Dockers,5,20,25,0,3,2,0,,0,4,62,6.45161290322581
CD_I998041,CD_T8787,2025,2,Kellie Gibson,FWD,Eagles,0,0,12,0,7,6,0,,0,1,62,1.61290322580645
CD_I998044,CD_T8098,2025,2,Chelsea Randall,DEF,Crows,1,6.25,16,0,9,9,0,,0,0,67,0
CD_I998149,CD_T7386,2025,2,Paxy Paxman,DEF,Demons,0,0,19,1,3,2,1,100,33.3333333333333,0,64,0
CD_I998150,CD_T8466,2025,2,Emma Kearney,DEF,Kangaroos,0,0,18,0,3,2,0,,0,0,47,0
CD_I998155,CD_T9407,2025,2,Emily Bates,MID,Hawks,16,177.777777777778,9,0,10,10,0,,0,0,59,0
CD_I998156,CD_T8787,2025,2,Dana Hooker,MID,Eagles,0,0,12,0,7,6,0,,0,0,62,0
CD_I998157,CD_T8788,2025,2,Katie Brennan,FWD,Richmond,1,8.33333333333333,12,0,5,4,0,,0,2,66,3.03030303030303
CD_I998164,CD_T8796,2025,2,Nicola Stevens,DEF,St Kilda,0,0,19,2,11,9,2,100,18.1818181818182,0,64,0
