Season,Round,player_id,Player,squad_id,Team,Position,af_cost,af_be,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_be,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,sc_magic_number,af_priced_at,sc_priced_at,Opposition,home_status
2025,5,CD_I1023266,Finn Callaghan,1010,GWS,MID,807000,99,416400,96,82,79,CD_M20250140508,76,21,0,68,0,31,10,GWS GIANTS,Norwood Oval,W,95,29.9305,12.1,8,0,23.49,9.1,3,0,10018.45029,5177.45313,80.55138039,80.42564356,St Kilda,away
2025,5,CD_I1008550,Will Day,80,HAW,MID,844000,94,483900,,,,,,,,,,,,,,,110,7.24306,0,0,0,13.68,0,0,0,10018.45029,5177.45313,84.24456636,93.46294169,,
2025,5,CD_I1011640,Jason Horne-Francis,110,PTA,MID/FWD,870000,73,521200,108,119,100,CD_M20250140509,80,27,0,77,0,35,7,Port Adelaide,Adelaide Oval,W,39,46.2786,80.1,84,70,49.02,66.1,58,80,10018.45029,5177.45313,86.83977812,100.6672561,Hawthorn,home
2025,5,CD_I293871,Jack Crisp,40,COL,MID,827000,95,436500,107,64,83,CD_M20250140502,84,4,0,12,0,32,6,Collingwood,Adelaide Oval,W,118,0.482401,0,0,0,2.21,0,0,0,10018.45029,5177.45313,82.54769713,84.30786123,Sydney Swans,home
2025,5,CD_I1008280,Ed Richards,140,WBD,MID,880000,96,500600,107,113,92,CD_M20250140505,82,31,0,86,0,36,10,Western Bulldogs,Norwood Oval,L,89,1.28749,3.3,4,0,1.15,0.6,0,0,10018.45029,5177.45313,87.83793649,96.68846582,Brisbane Lions,home
2025,5,CD_I296324,Jesse Hogan,1010,GWS,FWD,781000,94,496700,116,70,45,CD_M20250140508,92,0,0,0,0,31,10,GWS GIANTS,Norwood Oval,W,89,1.38927,0.1,0,0,1.71,0,0,0,10018.45029,5177.45313,77.95616863,95.9351997,St Kilda,away
2025,5,CD_I296359,Christian Salem,90,MEL,DEF,886000,106,429400,115,94,89,CD_M20250140506,88,0,0,0,0,26,6,Melbourne,Adelaide Oval,L,99,2.36003,0.2,0,0,3.54,1.2,0,0,10018.45029,5177.45313,88.43683151,82.93653061,Essendon,home
2025,5,CD_I291969,Stephen Coniglio,1010,GWS,MID/FWD,691000,104,398300,,,,,,,,,,,,,,,103,0.210611,0,0,0,1.58,0,0,0,10018.45029,5177.45313,68.97274331,76.92971621,,
2025,5,CD_I290627,Dion Prestia,120,RIC,MID,743000,81,426100,,,,,,,,,,,,,,,85,0.0709254,0,0,0,0.12,0,0,0,10018.45029,5177.45313,74.16316683,82.29915159,,
2025,5,CD_I993998,Jy Simpkin,100,NTH,MID/FWD,928000,87,468500,118,101,110,CD_M20250140504,88,14,0,39,0,36,15,North Melbourne,Barossa Park,L,117,8.27229,2.6,0,0,11.94,6.6,7,0,10018.45029,5177.45313,92.62909666,90.48850626,Gold Coast SUNS,home
2025,5,CD_I280965,Steele Sidebottom,40,COL,MID,836000,65,495700,96,113,106,CD_M20250140502,76,17,0,53,0,32,6,Collingwood,Adelaide Oval,W,59,1.03194,0,0,0,1.35,0,0,0,10018.45029,5177.45313,83.44603966,95.74205455,Sydney Swans,home
2025,5,CD_I293845,Jeremy Cameron,70,GEE,FWD,778000,87,403200,127,105,84,CD_M20250140501,97,0,0,0,0,37,10,Geelong Cats,Adelaide Oval,W,31,4.32483,0,0,0,7.55,0,0,0,10018.45029,5177.45313,77.65672112,77.87612748,Adelaide Crows,away
2025,5,CD_I1015810,Sam Durham,50,ESS,MID,810000,76,480900,109,105,99,CD_M20250140506,84,17,0,65,0,26,9,Essendon,Adelaide Oval,W,73,1.14997,0.1,0,0,0.78,0,0,0,10018.45029,5177.45313,80.8508279,92.88350622,Melbourne,away
2025,5,CD_I1023477,George Wardlaw,100,NTH,MID,803000,88,461300,,,,,,,,,,,,,,,92,0.129398,0,0,0,0.19,0,0,0,10018.45029,5177.45313,80.15211705,89.09786113,,
2025,5,CD_I291783,Dylan Shiel,50,ESS,MID/DEF,774000,69,404300,89,88,91,CD_M20250140506,69,15,0,58,0,26,9,Essendon,Adelaide Oval,W,62,0.378991,0,0,0,0.88,0.3,0,0,10018.45029,5177.45313,77.25745778,78.08858716,Melbourne,away
2025,5,CD_I1006028,Nick Blakey,160,SYD,DEF,801000,107,481300,109,67,68,CD_M20250140502,86,0,3,0,25,32,12,Sydney Swans,Adelaide Oval,L,139,2.94151,0.1,0,0,6.17,0,0,0,10018.45029,5177.45313,79.95248537,92.96076428,Collingwood,away
2025,5,CD_I1021013,Ned Moyle,1000,GCS,RUC,749000,82,462100,,,,,,,,,,,,,,,92,0.0763396,0,0,0,0.2,0,0,0,10018.45029,5177.45313,74.76206185,89.25237726,,
2025,5,CD_I1006130,Bailey Smith,70,GEE,MID/FWD,893000,50,458900,105,126,102,CD_M20250140501,80,29,0,78,0,37,10,Geelong Cats,Adelaide Oval,W,40,74.0521,96.2,100,100,75.49,100,100,100,10018.45029,5177.45313,89.13554237,88.63431275,Adelaide Crows,away
2025,5,CD_I998260,Jack Bowes,70,GEE,MID,685000,71,408200,103,83,74,CD_M20250140501,79,6,0,16,0,37,10,Geelong Cats,Adelaide Oval,W,74,0.193827,0,0,0,0.18,0,0,0,10018.45029,5177.45313,68.37384829,78.84185327,Adelaide Crows,away
2025,5,CD_I996731,Charlie Curnow,30,CAR,FWD,592000,65,366300,102,98,85,CD_M20250140503,81,0,0,0,0,27,13,Carlton,Adelaide Oval,W,73,1.14726,0,0,0,2.29,0,0,0,10018.45029,5177.45313,59.09097546,70.74907117,West Coast Eagles,home
2025,5,CD_I1017109,Jake Soligo,10,ADE,MID,918000,122,500200,102,63,52,CD_M20250140501,78,22,0,59,0,37,11,Adelaide Crows,Adelaide Oval,L,110,8.20407,3.4,4,10,7.92,2.7,3,0,10018.45029,5177.45313,91.63093829,96.61120775,Geelong Cats,home
2025,5,CD_I1001398,Matthew Kennedy,140,WBD,MID/FWD,837000,80,447700,104,62,89,CD_M20250140505,79,31,0,86,0,36,10,Western Bulldogs,Norwood Oval,L,115,2.52949,0.6,0,0,2.03,0.3,0,0,10018.45029,5177.45313,83.5458555,86.47108699,Brisbane Lions,home
2025,5,CD_I296420,Alex Neal-Bullen,10,ADE,MID/FWD,715000,106,398000,108,65,48,CD_M20250140501,83,0,0,0,0,37,11,Adelaide Crows,Adelaide Oval,L,110,1.25067,0,0,0,1.33,0,0,0,10018.45029,5177.45313,71.3683234,76.87177266,Geelong Cats,home
2025,5,CD_I1006096,Xavier Duursma,50,ESS,MID,817000,101,422700,109,56,58,CD_M20250140506,83,0,0,0,0,26,9,Essendon,Adelaide Oval,W,79,0.353544,0,0,0,0.37,0,0,0,10018.45029,5177.45313,81.54953876,81.64245805,Melbourne,away
2025,5,CD_I1009378,Trent Rivers,90,MEL,DEF/MID,729000,95,394100,98,77,81,CD_M20250140506,76,8,2,31,33,26,6,Melbourne,Adelaide Oval,L,121,1.57119,0.2,0,0,2.29,0.1,0,0,10018.45029,5177.45313,72.76574511,76.11850655,Essendon,home
2025,5,CD_I1009380,Jeremy Sharp,60,FRE,MID,621000,67,323500,112,86,77,CD_M20250140507,91,0,0,0,0,27,5,Fremantle,Barossa Park,W,43,0.387112,0,0,0,0.43,0,0,0,10018.45029,5177.45313,61.98563473,62.48245843,Richmond,away
2025,5,CD_I1002239,Adam Cerra,30,CAR,MID,874000,74,494100,97,117,101,CD_M20250140503,78,21,0,78,0,27,13,Carlton,Adelaide Oval,W,79,15.0432,70.2,80,80,16.21,69.2,74,80,10018.45029,5177.45313,87.23904147,95.43302229,West Coast Eagles,home
2025,5,CD_I1004870,Zach Guthrie,70,GEE,DEF,856000,75,450400,108,95,73,CD_M20250140501,83,0,3,0,30,37,10,Geelong Cats,Adelaide Oval,W,60,0.827824,0.1,0,0,1.68,0,0,0,10018.45029,5177.45313,85.4423564,86.99257891,Adelaide Crows,away
2025,5,CD_I260257,Scott Pendlebury,40,COL,MID,718000,47,427900,90,103,103,CD_M20250140502,72,18,0,56,0,32,6,Collingwood,Adelaide Oval,W,47,0.447751,0,0,0,2.02,0,0,0,10018.45029,5177.45313,71.66777091,82.64681287,Sydney Swans,home
2025,5,CD_I1013464,Lawson Humphries,70,GEE,DEF,808000,81,431200,115,82,67,CD_M20250140501,88,0,4,0,40,37,10,Geelong Cats,Adelaide Oval,W,90,1.66594,0.2,0,0,4.58,1.8,1,0,10018.45029,5177.45313,80.65119623,83.28419189,Adelaide Crows,away
2025,5,CD_I1009253,Lachie Ash,1010,GWS,DEF,898000,79,512500,105,137,113,CD_M20250140508,83,0,1,0,10,31,10,GWS GIANTS,Norwood Oval,W,39,3.5349,1.2,1,0,8.09,9.8,11,0,10018.45029,5177.45313,89.63462155,98.98689319,St Kilda,away
2025,5,CD_I994185,Jordan De Goey,40,COL,MID,759000,115,441800,,,,,,,,,,,,,,,114,0.284243,0,0,0,0.44,0,0,0,10018.45029,5177.45313,75.76022022,85.33153056,,
2025,5,CD_I290550,Cameron Guthrie,70,GEE,MID,731000,80,278000,,,,,,,,,,,,,,,55,0.303193,0,0,0,0.14,0,0,0,10018.45029,5177.45313,72.96537679,53.69435377,,
2025,5,CD_I993107,Harry Himmelberg,1010,GWS,DEF,870000,102,525700,116,72,58,CD_M20250140508,92,0,2,0,20,31,10,GWS GIANTS,Norwood Oval,W,118,1.20898,0.1,0,0,2.72,0.1,0,0,10018.45029,5177.45313,86.83977812,101.5364093,St Kilda,away
2025,5,CD_I295265,Nick Haynes,30,CAR,DEF,654000,56,357000,106,96,90,CD_M20250140503,84,0,0,0,0,27,13,Carlton,Adelaide Oval,W,53,0.629125,0,0,0,0.93,0,0,0,10018.45029,5177.45313,65.27955734,68.95282121,West Coast Eagles,home
2025,5,CD_I1006114,Bailey J. Williams,150,WCE,RUC,599000,73,327800,99,12,42,CD_M20250140503,79,23,0,85,0,27,19,West Coast Eagles,Adelaide Oval,L,131,0.904164,0,0,0,1.01,0,0,0,10018.45029,5177.45313,59.78968631,63.31298261,Carlton,away
2025,5,CD_I1001024,Ned Reeves,80,HAW,RUC,512000,56,244600,,,,,,,,,,,,,,,49,0.472656,0,0,0,0.52,0,0,0,10018.45029,5177.45313,51.1057085,47.24330551,,
2025,5,CD_I1011659,Tom Powell,100,NTH,MID,875000,103,414200,92,84,81,CD_M20250140504,68,16,0,44,0,36,15,North Melbourne,Barossa Park,L,77,1.47482,0.5,1,10,6.3,16.4,13,10,10018.45029,5177.45313,87.3388573,80.00072421,Gold Coast SUNS,home
2025,5,CD_I993902,Matt Flynn,150,WCE,RUC,630000,61,261900,,,,,,,,,,,,,,,20,9.11581,0.6,0,0,1.08,0,0,0,10018.45029,5177.45313,62.88397726,50.58471674,,
2025,5,CD_I1013462,Jase Burgoyne,110,PTA,MID/DEF,831000,81,440700,129,72,89,CD_M20250140509,96,0,1,0,14,35,7,Port Adelaide,Adelaide Oval,W,150,0.63508,0.1,0,0,1.33,0.1,0,0,10018.45029,5177.45313,82.94696048,85.11907089,Hawthorn,home
2025,5,CD_I1002264,Hunter Clark,130,STK,MID,641000,115,412000,,,,,,,,,,,,,,,198,0.113156,0,0,0,0.04,0,0,0,10018.45029,5177.45313,63.98195146,79.57580487,,
2025,5,CD_I270917,Patrick Dangerfield,70,GEE,MID/FWD,754000,63,452900,106,91,88,CD_M20250140501,81,12,0,32,0,37,10,Geelong Cats,Adelaide Oval,W,68,0.654571,0,0,0,0.9,0,0,0,10018.45029,5177.45313,75.26114104,87.47544181,Adelaide Crows,away
2025,5,CD_I1004863,Mitchell Hinge,10,ADE,DEF,838000,80,504000,111,95,95,CD_M20250140501,85,0,4,0,36,37,11,Adelaide Crows,Adelaide Oval,L,90,0.411476,0,0,0,0.73,0.1,0,0,10018.45029,5177.45313,83.64567134,97.34515935,Geelong Cats,home
2025,5,CD_I993905,Callum Mills,160,SYD,DEF,759000,83,357200,,,,,,,,,,,,,,,71,1.78451,0,0,0,1.76,0,0,0,10018.45029,5177.45313,75.76022022,68.99145024,,
2025,5,CD_I281085,Steven May,90,MEL,DEF,746000,93,464900,120,47,47,CD_M20250140506,92,0,4,0,67,26,6,Melbourne,Adelaide Oval,L,108,0.611258,0,0,0,0.73,0,0,0,10018.45029,5177.45313,74.46261434,89.7931837,Essendon,home
2025,5,CD_I1004938,Gryan Miers,70,GEE,FWD,879000,105,417400,113,68,60,CD_M20250140501,87,0,0,0,0,37,10,Geelong Cats,Adelaide Oval,W,86,1.13427,0,0,0,4.3,0.2,0,0,10018.45029,5177.45313,87.73812065,80.61878872,Adelaide Crows,away
2025,5,CD_I1012807,Sam Berry,10,ADE,MID,604000,66,342800,,,,,,,,,,,,,,,68,0.224687,0,0,0,0.18,0,0,0,10018.45029,5177.45313,60.2887655,66.21015997,,
2025,5,CD_I280317,Rhys Stanley,70,GEE,RUC,677000,71,379000,103,74,65,CD_M20250140501,79,30,0,81,0,37,10,Geelong Cats,Adelaide Oval,W,40,1.02761,0.2,0,0,0.89,0,0,0,10018.45029,5177.45313,67.57532159,73.20201467,Adelaide Crows,away
2025,5,CD_I1000963,Harry Morrison,80,HAW,MID,638000,66,308600,111,55,62,CD_M20250140509,82,0,0,0,0,35,13,Hawthorn,Adelaide Oval,L,67,0.512721,0,0,0,1.13,0,0,0,10018.45029,5177.45313,63.68250395,59.60459559,Port Adelaide,away
2025,5,CD_I1007124,Conor Nash,80,HAW,MID,754000,114,379500,53,24,26,CD_M20250140509,39,11,0,31,0,35,13,Hawthorn,Adelaide Oval,L,125,0.42447,0,0,0,1.05,0,0,0,10018.45029,5177.45313,75.26114104,73.29858725,Port Adelaide,away
2025,5,CD_I295340,Mason Wood,130,STK,MID/FWD,838000,109,446100,112,91,75,CD_M20250140508,88,0,0,0,0,31,14,St Kilda,Norwood Oval,L,121,0.37087,0,0,0,1.08,0.1,0,0,10018.45029,5177.45313,83.64567134,86.16205474,GWS GIANTS,home
2025,5,CD_I1000953,Harry McKay,30,CAR,FWD,748000,138,467200,13,13,13,CD_M20250140503,11,1,0,4,0,27,13,Carlton,Adelaide Oval,W,191,0.786677,0,0,0,1.19,0,0,0,10018.45029,5177.45313,74.66224602,90.23741756,West Coast Eagles,home
2025,5,CD_I1008752,Kieran Strachan,10,ADE,RUC,546000,60,223100,,,,,,,,,,,,,,,44,0.144017,0,0,0,0.22,0,0,0,10018.45029,5177.45313,54.49944696,43.09068463,,
2025,5,CD_I298211,Darcy Fort,20,BRL,RUC,574000,43,190500,,,,,,,,,,,,,,,-29,2.63236,0.1,0,0,0.92,0,0,0,10018.45029,5177.45313,57.29429039,36.79415249,,
2025,5,CD_I1020339,Angus Sheldrick,160,SYD,MID,397000,29,150500,48,58,65,CD_M20250140502,38,6,0,19,0,32,12,Sydney Swans,Adelaide Oval,L,11,4.46884,0.4,0,0,5.47,0,0,0,10018.45029,5177.45313,39.62688726,29.0683462,Collingwood,away
2025,5,CD_I1002253,Kane Farrell,110,PTA,DEF,783000,109,437600,120,84,62,CD_M20250140509,89,0,4,0,57,35,7,Port Adelaide,Adelaide Oval,W,107,0.88738,0.5,1,0,2.39,1.7,3,0,10018.45029,5177.45313,78.15580031,84.5203209,Hawthorn,home
2025,5,CD_I992128,Ryan Burton,110,PTA,DEF,638000,79,387500,,,,,,,,,,,,,,,124,0.119653,0,0,0,0.17,0,0,0,10018.45029,5177.45313,63.68250395,74.84374851,,
2025,5,CD_I992351,Bailey Williams,140,WBD,MID,715000,83,412200,113,94,68,CD_M20250140505,86,0,0,0,0,36,10,Western Bulldogs,Norwood Oval,L,90,0.182998,0,0,0,0.1,0,0,0,10018.45029,5177.45313,71.3683234,79.6144339,Brisbane Lions,home
2025,5,CD_I294101,Jason Johannisen,140,WBD,DEF,785000,125,426900,97,26,31,CD_M20250140505,74,0,0,0,0,36,10,Western Bulldogs,Norwood Oval,L,150,0.0368163,0,0,0,0.09,0,0,0,10018.45029,5177.45313,78.35543198,82.45366771,Brisbane Lions,home
2025,5,CD_I1004912,Tom De Koning,30,CAR,RUC,1003000,129,576000,102,118,75,CD_M20250140503,81,23,0,85,0,27,13,Carlton,Adelaide Oval,W,125,56.6039,97.5,99,100,49.96,96.9,98,100,10018.45029,5177.45313,100.1152844,111.2516107,West Coast Eagles,home
2025,5,CD_I998103,Oliver Florent,160,SYD,DEF/MID,701000,64,383300,113,75,86,CD_M20250140502,89,1,0,3,0,32,12,Sydney Swans,Adelaide Oval,L,71,0.337843,0,0,0,1.32,0,0,0,10018.45029,5177.45313,69.97090168,74.03253885,Collingwood,away
2025,5,CD_I993878,Shaun Mannagh,70,GEE,FWD,742000,88,405200,107,43,57,CD_M20250140501,82,0,0,0,0,37,10,Geelong Cats,Adelaide Oval,W,116,0.101245,0,0,0,0.23,0,0,0,10018.45029,5177.45313,74.06335099,78.2624178,Adelaide Crows,away
2025,5,CD_I281065,Mitch Duncan,70,GEE,DEF,795000,87,423300,,,,,,,,,,,,,,,84,0.127233,0,0,0,0.2,0,0,0,10018.45029,5177.45313,79.35359035,81.75834515,,
2025,5,CD_I295136,Caleb Daniel,100,NTH,MID/FWD,829000,57,430700,114,116,98,CD_M20250140504,85,0,3,0,20,36,15,North Melbourne,Barossa Park,L,49,78.1144,100,100,100,68.81,100,100,100,10018.45029,5177.45313,82.74732881,83.18761931,Gold Coast SUNS,home
2025,5,CD_I294859,Jeremy McGovern,150,WCE,DEF,745000,100,564700,,,,,,,,,,,,,,,137,0.799129,0,0,0,0.89,0,0,0,10018.45029,5177.45313,74.3627985,109.0690704,,
2025,5,CD_I1006133,Jack Ross,120,RIC,MID/FWD,724000,83,317600,90,59,62,CD_M20250140507,73,8,0,30,0,27,12,Richmond,Barossa Park,L,64,1.58418,0,0,0,0.85,0.2,0,0,10018.45029,5177.45313,72.26666593,61.342902,Fremantle,home
2025,5,CD_I271129,Todd Goldstein,50,ESS,RUC,614000,67,377200,,,,,,,,,,,,,,,75,0.24472,0,0,0,0.38,0,0,0,10018.45029,5177.45313,61.28692387,72.85435339,,
2025,5,CD_I998529,Ivan Soldo,110,PTA,RUC,711000,114,447900,,,,,,,,,,,,,,,150,0.108825,0,0,0,0.32,0,0,0,10018.45029,5177.45313,70.96906005,86.50971602,,
2025,5,CD_I1017094,Connor Macdonald,80,HAW,FWD,703000,117,375100,,,,,,,,,,,,,,,,0.380615,0,0,0,2.14,0,0,0,10018.45029,5177.45313,70.17053335,72.44874856,,
2025,5,CD_I994386,Tom Atkins,70,GEE,MID,803000,86,455600,93,91,72,CD_M20250140501,72,28,0,76,0,37,10,Geelong Cats,Adelaide Oval,W,99,0.257172,0,0,0,0.47,0.1,0,0,10018.45029,5177.45313,80.15211705,87.99693373,Adelaide Crows,away
2025,5,CD_I1008083,Connor Idun,1010,GWS,DEF,730000,73,459900,106,92,64,CD_M20250140508,84,0,0,0,0,31,10,GWS GIANTS,Norwood Oval,W,73,0.245803,0,0,0,1.22,0,0,0,10018.45029,5177.45313,72.86556095,88.82745791,St Kilda,away
2025,5,CD_I1002251,Brent Daniels,1010,GWS,FWD,713000,117,405000,,,,,,,,,,,,,,,94,1.02219,0,0,0,10.42,0,0,0,10018.45029,5177.45313,71.16869172,78.22378877,,
2025,5,CD_I1012862,Elijah Hollands,30,CAR,FWD,769000,84,404900,,,,,,,,,,,,,,,81,0.110449,0,0,0,0.17,0,0,0,10018.45029,5177.45313,76.75837859,78.20447425,,
2025,5,CD_I296351,Jack Billings,90,MEL,MID/FWD,632000,82,310500,,,,,,,,,,,,,,,78,0.225229,0,0,0,0.21,0,0,0,10018.45029,5177.45313,63.08360893,59.97157139,,
2025,5,CD_I1007881,Wil Powell,1000,GCS,DEF,622000,87,420400,119,58,57,CD_M20250140504,88,0,2,0,18,36,11,Gold Coast SUNS,Barossa Park,W,95,0.356793,0,0,0,0.31,0,0,0,10018.45029,5177.45313,62.08545056,81.19822419,North Melbourne,away
2025,5,CD_I295467,Jack Macrae,130,STK,FWD/MID,946000,121,506700,102,70,59,CD_M20250140508,81,23,0,74,0,31,14,St Kilda,Norwood Oval,L,133,74.8404,100,100,100,61.63,100,100,100,10018.45029,5177.45313,94.42578173,97.86665128,GWS GIANTS,home
2025,5,CD_I993799,Brayden Fiorini,1000,GCS,MID,758000,83,393800,,,,,,,,,,,,,,,78,0.0427718,0,0,0,0.04,0,0,0,10018.45029,5177.45313,75.66040438,76.060563,,
2025,5,CD_I1017067,Darcy Wilmot,20,BRL,DEF,774000,96,430900,109,60,62,CD_M20250140505,83,0,2,0,15,36,13,Brisbane Lions,Norwood Oval,W,118,0.668648,0,0,0,0.94,0.1,0,0,10018.45029,5177.45313,77.25745778,83.22624834,Western Bulldogs,away
2025,5,CD_I1001195,Izak Rankine,10,ADE,FWD/MID,876000,85,515800,107,91,107,CD_M20250140501,82,22,0,59,0,37,11,Adelaide Crows,Adelaide Oval,L,136,32.519,64.4,68,80,23.91,48.2,60,80,10018.45029,5177.45313,87.43867314,99.62427221,Geelong Cats,home
2025,5,CD_I1012805,Tanner Bruhn,70,GEE,MID,723000,79,393700,,,,,,,,,,,,,,,78,0.160259,0,0,0,0.17,0,0,0,10018.45029,5177.45313,72.16685009,76.04124849,,
2025,5,CD_I1000072,John Noble,1000,GCS,DEF,822000,68,441000,113,100,98,CD_M20250140504,84,0,6,0,55,36,11,Gold Coast SUNS,Barossa Park,W,96,1.55603,0.1,0,0,2.79,0.5,0,0,10018.45029,5177.45313,82.04861795,85.17701443,North Melbourne,away
2025,5,CD_I1006013,James Peatling,10,ADE,MID/FWD,698000,49,411000,109,85,76,CD_M20250140501,84,10,0,27,0,37,11,Adelaide Crows,Adelaide Oval,L,35,5.4775,0.8,0,0,5.29,0.7,0,0,10018.45029,5177.45313,69.67145417,79.38265971,Geelong Cats,home
2025,5,CD_I1006059,Keidean Coleman,20,BRL,DEF,521000,57,269100,,,,,,,,,,,,,,,54,1.73036,0,0,0,2.85,0,0,0,10018.45029,5177.45313,52.00405103,51.97536187,,
2025,5,CD_I280109,Callan Ward,1010,GWS,MID,614000,61,341600,109,105,108,CD_M20250140508,86,0,0,0,0,31,10,GWS GIANTS,Norwood Oval,W,30,0.270166,0,0,0,0.8,0,0,0,10018.45029,5177.45313,61.28692387,65.97838578,St Kilda,away
2025,5,CD_I996554,Jake Waterman,150,WCE,FWD,708000,101,447800,103,53,70,CD_M20250140503,82,0,0,0,0,27,19,West Coast Eagles,Adelaide Oval,L,177,0.498644,0,0,0,1.32,0,0,0,10018.45029,5177.45313,70.66961254,86.4904015,Carlton,away
2025,5,CD_I1009399,Luke Jackson,60,FRE,RUC/FWD,874000,91,557500,,,,,,,,,,,,,,,53,10.9117,0.9,0,0,6.98,0.3,0,0,10018.45029,5177.45313,87.23904147,107.6784253,,
2025,5,CD_I1003130,Patrick Lipinski,40,COL,MID/FWD,703000,70,412600,109,94,80,CD_M20250140502,86,0,0,0,0,32,6,Collingwood,Adelaide Oval,W,76,2.34054,0,0,0,8.27,0,0,0,10018.45029,5177.45313,70.17053335,79.69169196,Sydney Swans,home
2025,5,CD_I1011936,Justin McInerney,160,SYD,MID,772000,98,443700,,,,,,,,,,,,,,,99,0.0752568,0,0,0,0.81,0,0,0,10018.45029,5177.45313,77.0578261,85.69850636,,
2025,5,CD_I993946,Ben Keays,10,ADE,FWD,871000,94,455000,119,62,84,CD_M20250140501,91,0,0,0,0,37,11,Adelaide Crows,Adelaide Oval,L,138,1.45154,0,0,0,2.13,0.1,0,0,10018.45029,5177.45313,86.93959396,87.88104664,Geelong Cats,home
2025,5,CD_I298290,Marc Pittonet,30,CAR,RUC,701000,77,484100,,,,,,,,,,,,,,,96,0.0617214,0,0,0,0.17,0,0,0,10018.45029,5177.45313,69.97090168,93.50157072,,
2025,5,CD_I250365,Travis Boak,110,PTA,MID/FWD,814000,104,418000,106,76,56,CD_M20250140509,78,4,0,11,0,35,7,Port Adelaide,Adelaide Oval,W,99,0.185164,0,0,0,0.36,0,0,0,10018.45029,5177.45313,81.25009125,80.73467581,Hawthorn,home
2025,5,CD_I1012829,Will Phillips,100,NTH,MID/FWD,549000,78,315400,,,,,,,,,,,,,,,83,0.161883,0,0,0,0.19,0,0,0,10018.45029,5177.45313,54.79889447,60.91798266,,
2025,5,CD_I999391,Tom Sparrow,90,MEL,MID/FWD,634000,111,289800,82,27,33,CD_M20250140506,63,2,0,8,0,26,6,Melbourne,Adelaide Oval,L,120,0.262045,0,0,0,0.36,0,0,0,10018.45029,5177.45313,63.28324061,55.97346663,Essendon,home
2025,5,CD_I296254,Jarman Impey,80,HAW,DEF,621000,100,373500,113,34,40,CD_M20250140509,84,0,0,0,0,35,13,Hawthorn,Adelaide Oval,L,143,0.321059,0,0,0,2.15,0,0,0,10018.45029,5177.45313,61.98563473,72.13971631,Port Adelaide,away
2025,5,CD_I993993,Shai Bolton,60,FRE,MID/FWD,675000,68,421900,104,89,83,CD_M20250140507,84,8,0,30,0,27,5,Fremantle,Barossa Park,W,76,4.39359,0.2,1,0,3.75,0,0,0,10018.45029,5177.45313,67.37568992,81.48794193,Richmond,away
2025,5,CD_I1039499,Jaime Uhr-Henry,80,HAW,RUC,230000,25,99100,,,,,,,,,,,,,,,20,1.353,0.2,1,0,1,0,0,0,10018.45029,5177.45313,22.95764249,19.1406851,,
2025,5,CD_I1000223,Liam Baker,150,WCE,MID/FWD,792000,78,426700,104,71,82,CD_M20250140503,83,13,0,48,0,27,19,West Coast Eagles,Adelaide Oval,L,98,3.14454,0.4,0,0,5.22,0.4,0,0,10018.45029,5177.45313,79.05414284,82.41503868,Carlton,away
2025,5,CD_I1009191,Miles Bergman,110,PTA,DEF/MID,828000,89,437500,58,62,52,CD_M20250140509,43,0,0,0,0,35,7,Port Adelaide,Adelaide Oval,W,83,2.04005,0.5,1,0,3.92,3,5,0,10018.45029,5177.45313,82.64751297,84.50100638,Hawthorn,home
2025,5,CD_I1015329,Billy Dowling,10,ADE,MID,678000,74,359800,,,,,,,,,,,,,,,72,0.100162,0,0,0,0.09,0,0,0,10018.45029,5177.45313,67.67513743,69.49362765,,
2025,5,CD_I296422,Callum Wilkie,130,STK,DEF,747000,93,455700,126,84,62,CD_M20250140508,100,0,2,0,14,31,14,St Kilda,Norwood Oval,L,74,0.594474,0,0,0,0.88,0,0,0,10018.45029,5177.45313,74.56243018,88.01624825,GWS GIANTS,home
2025,5,CD_I992010,Brayden Maynard,40,COL,DEF,629000,85,403700,104,58,46,CD_M20250140502,82,0,1,0,17,32,6,Collingwood,Adelaide Oval,W,84,0.901457,0,0,0,2.4,0,0,0,10018.45029,5177.45313,62.78416142,77.97270006,Sydney Swans,home
2025,5,CD_I1012825,Jake Bowey,90,MEL,DEF,790000,70,429000,108,85,90,CD_M20250140506,83,0,0,0,0,26,6,Melbourne,Adelaide Oval,L,90,3.7022,1.2,1,10,3.98,5.4,5,0,10018.45029,5177.45313,78.85451117,82.85927254,Essendon,home
2025,5,CD_I1025034,Oliver Dempsey,70,GEE,MID,717000,65,383200,120,100,84,CD_M20250140501,92,0,0,0,0,37,10,Geelong Cats,Adelaide Oval,W,33,0.664858,0,0,0,1.3,0,0,0,10018.45029,5177.45313,71.56795507,74.01322433,Adelaide Crows,away
2025,5,CD_I998114,Jack Scrimshaw,80,HAW,DEF,669000,100,441800,,,,,,,,,,,,,,,134,0.216566,0,0,0,1.25,0,0,0,10018.45029,5177.45313,66.7767949,85.33153056,,
