playerId,name,seasonAvg,games,cba,ki,tog,ppm,season,kicks,handballs,marks,tackles,hitouts,freeFor,freeAgainst,goals,behinds,seasonHigh,seasonLow,firstHalf,secondHalf,lastFive,lastThree,stateAvg,priorSeason,priorSeasonGames,mmRank,dateOfBirth
1005258,Eloise Jones,36.7,3,0,0,78.7,0.582909783989835,2025,4.3,1.7,1,3.7,0,1,1,0.7,0.7,54,21,36.6666666666667,,36.6666666666667,36.6666666666667,,56.5,13,,1999-04-28
1005269,Anne Hatchard,95.4,14,62.5668449197861,0,92.7,1.28640776699029,2025,12,11.7,4.7,5.1,0.1,1,0.9,0.4,0.4,123,70,101,92.8333333333333,92,91,,105.5,12,,1998-03-07
1005279,Ebony Marinoff,143.1,14,79.144385026738,0,90.2,1.98309312638581,2025,22.9,7.6,3.6,12.2,0,1.9,1.5,0.3,0.3,191,107,143.2,146.5,129.6,136,,126.5,13,,1997-11-15
1005285,Sarah Allan,41.9,14,3.20855614973262,5.47945205479452,91.1,0.574917672886937,2025,4.1,4.5,1.8,3.8,1.1,0.6,0.5,0,0,59,16,42.2,39.1666666666667,43.6,47,,31,5,,1997-11-19
1005386,Stevie-Lee Thompson,57.5,14,4.81283422459893,0,70.2,1.0238603988604,2025,7.6,4.7,1.3,5.4,0,0.6,0.5,0.1,0.3,79,36,58.6,61.5,52,47.6666666666667,,51.6,10,,1992-03-23
1007313,Jess Allan,65.4,14,94.1176470588235,0,88.8,0.920608108108108,2025,3.4,6.1,1.4,1.1,33.9,1.6,0.9,0.1,0.1,93,33,62,73.5,58.4,54.6666666666667,,52.6,13,,1999-05-26
1009794,Danielle Ponter,51.7,14,74.8663101604278,0,81.6,0.791973039215686,2025,6.4,4.8,1.6,2.7,0,1.4,0.7,1.1,0.9,106,30,59.8,48,44.8,45.6666666666667,,66.5,13,,2000-01-08
1011057,Teah Charlton,41.3,11,0,0,69.1,0.747105643994211,2025,4,6.6,1.5,2.7,0,0.7,0.6,0.3,0.3,58,28,41,39.8,38.4,44,,70.3,13,,2002-04-25
1011069,Hannah Munyard,42.1,12,1.06951871657754,0,65.1,0.808371735791091,2025,6.8,2.3,1.3,3.7,0,0.6,1.3,0.3,0.4,73,16,29.25,49.2,42.6,47.3333333333333,,39,8,,2001-08-04
1011078,Abbie Ballard,31.5,4,0.53475935828877,0,50.1,0.785928143712575,2025,3.8,3.3,1.3,3,0,0,1.3,0.3,0.3,59,12,36,12,31.5,30,,49.4,7,,2002-04-16
1011080,Chelsea Biddell,53.7,14,0,80.8219178082192,95.8,0.700678496868476,2025,10.2,3.8,3.6,1.6,0,0.4,0.9,0.1,0.1,83,30,54.8,52.5,64.2,54.3333333333333,,55,13,,1998-07-15
1011091,Rachelle Martin,32.4,13,0,0,62.4,0.649038461538462,2025,2.2,4.7,1,3.5,0,0.8,0.9,0.2,0.2,61,-1,25.2,38.2,30.6,34.6666666666667,,45.7,13,,1999-02-16
1011095,Madison Newman,72.9,14,0,0,80.3,1.13480697384807,2025,11.1,8.3,3.1,3.4,0,0.3,0.4,0.1,0.3,104,49,72.8,75,66.8,68.6666666666667,,64.2,13,,2001-05-10
1014599,Caitlin Gould,68,13,4.27807486631016,0,94.3,0.901378579003181,2025,7.3,4.2,5.2,2.4,4.8,0.6,1.1,1.5,1.2,102,46,61.5,74.6666666666667,67.6,63.3333333333333,,53.2,13,,1999-07-19
1014662,Kiera Mueller,27.4,10,0,1.36986301369863,69.5,0.492805755395683,2025,3.5,3.1,1.3,1.8,0,0.2,0.2,0,0,39,14,33,25.8333333333333,29,28.6666666666667,,37.4,12,,2003-04-21
1014663,Zoe Prowse,37.6,14,0.53475935828877,0,92.7,0.507011866235167,2025,5.9,3.6,2.4,2.1,0,0.6,1.2,0,0.1,60,12,41.8,40.8333333333333,32.8,24.3333333333333,,42.7,12,,2003-07-03
1017328,Lily Tarlinton,8,2,0.53475935828877,0,31.2,0.320512820512821,2025,2,0.5,0.5,0.5,3.5,0,2,0,0,12,4,,12,8,8,,,,,2002-01-22
1018874,Niamh Kelly,55.6,14,0,0,76.2,0.912073490813648,2025,9.9,4.9,2.2,2.5,0,0.6,1,0.3,0.1,71,32,47.2,64.1666666666667,56.8,52.6666666666667,,70.8,13,,1995-08-30
1018875,Grace Kelly,56.4,11,0,0,82,0.859756097560975,2025,12.2,1.8,2.3,2.8,0,0.5,0.8,0,0.1,85,39,58.4,54.6666666666667,48.6,50.6666666666667,,42.8,10,,1994-04-18
1019431,Brooke Tonon,34.3,12,0,1.36986301369863,64,0.669921875,2025,5.7,2.1,1.9,1.8,0,0.3,0.4,0.2,0,61,13,32.6,39,38.8,31,,40.1,7,,2003-09-19
1019456,Keeley Kustermann,30.8,12,0,0,60.6,0.635313531353135,2025,3.7,3.4,0.8,2.7,0,0.5,0.3,0.1,0.1,51,9,34.5,28,24,30.6666666666667,,24,1,,2004-04-17
1019503,Hannah Ewings,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,45,8,,2004-03-17
1019693,Brooke Smith,7,2,0,0,58.7,0.149063032367973,2025,1.5,1,0.5,0.5,0,0,1,0,0,12,2,7,,7,7,,21,1,,2004-02-21
1022193,Sarah Goodwin,55.4,14,0,0,81.7,0.847613219094247,2025,7.8,5.5,3.1,3.2,0,0.7,0.6,0,0,82,26,53,62.3333333333333,51,45.6666666666667,,41.6,13,,2004-07-09
1022224,Brooke Boileau,34,4,0,0,56.7,0.749559082892416,2025,4,2.5,1.3,3.5,0,0,0.5,0,0.8,41,23,41,27,34,31.6666666666667,,,,,2005-01-28
1023946,Georgia McKee,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-04-24
1024085,India Rasheed,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-11-29
1031080,Christina Leuzzi,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2003-08-07
1035375,Amy Boyle-Carr,23.5,6,0,0,49.8,0.589859437751004,2025,3.2,2.7,0.5,2,0,0.5,0.5,0,0.2,39,9,20.5,25,22.8,20.3333333333333,,,,,2001-01-06
1042707,Kayleigh Cronin,,,,,,,2025,,,,,,,,,,,,,,,,,,,,1996-09-10
998044,Chelsea Randall,72.8,14,67.9144385026738,10.958904109589,83.2,1.09375,2025,9.9,6,4,4.3,0.1,1.6,1.4,0.7,0.4,105,33,75.8,64.8333333333333,77.2,83.6666666666667,,59.5,12,,1991-06-14
1005630,Alexandra Anderson,100.2,14,85.6481481481482,0,86.5,1.44797687861272,2025,13.1,13,2.4,6.6,0,1.5,0.6,0.1,0.5,161,77,107.5,94.4,94.4,95.3333333333333,,96.4,13,,1994-03-25
1005661,Breanna Koenen,57.8,14,2.31481481481482,38.4615384615385,87.1,0.829506314580942,2025,10.9,2.5,4.1,2.1,0,0.5,0.4,0,0.1,86,25,54.5,60,64.4,60.6666666666667,,62.6,13,,1994-12-31
1007130,Shannon Campbell,35.7,13,0,36.9230769230769,61.8,0.722087378640777,2025,6,1.5,1.8,2,0,0.8,0.1,0.1,0.2,82,23,31.2,41.4,43.4,33.6666666666667,,43.5,13,,1996-09-24
1009824,Lily Postlethwaite,50.3,14,0,0,78.8,0.797906091370558,2025,7.7,4.1,2.9,2.6,0,0.6,0.5,0.1,0.2,87,32,50.3333333333333,48.8,55.4,52.6666666666667,,44.2,13,,2001-10-29
1009827,Dion Heslop,43,1,0,0,69.1,0.777858176555716,2025,4,2,2,5,0,1,0,0,0,43,43,,43,43,43,,21.7,10,,2001-07-30
1009828,Jade Ellenger,66.6,14,17.1296296296296,3.07692307692308,84.1,0.989892984542212,2025,9.4,5.4,3.3,4.3,0,0.9,0.6,0.2,0.2,98,45,68.6666666666667,57.6,71,77.6666666666667,,59.3,12,,2000-03-04
1009833,Isabel Dawes,75.9,14,69.9074074074074,0,79.5,1.19339622641509,2025,8,10.6,1.2,6.8,0,1,1.3,0.4,0.3,99,57,76.3333333333333,79.2,77.2,69.6666666666667,,78.2,13,,2001-05-11
1009836,Natalie Grider,58.9,14,0,1.53846153846154,90.1,0.817147613762486,2025,7.9,5.9,3.1,3.9,0,0.7,0.6,0,0,109,25,62.5,50.2,61.8,66.3333333333333,,57.5,13,,2000-10-10
1009843,Ellie Hampson,35.4,10,4.16666666666667,0,63.5,0.696850393700787,2025,5.2,3,1.4,2.2,0,0.5,0.8,0.4,0.3,57,2,31.6,31,39.2,44.6666666666667,,31,12,,2001-02-08
1009844,Tahlia Hickie,61.6,14,79.6296296296296,0,77.5,0.993548387096774,2025,3.2,5.7,1.4,3.6,22.3,0.8,0.4,0.1,0,88,31,56.3333333333333,78.4,55,44.3333333333333,,65.4,13,,2000-07-22
1009847,Sophie Conway,76.8,14,23.6111111111111,0,84.8,1.13207547169811,2025,10.8,6,2.9,5,0,1.8,1.4,0.9,1,123,31,88,80.2,66.2,48.6666666666667,,69.4,12,,1999-04-06
1009910,Courtney Hodder,58.1,14,26.8518518518519,0,83.3,0.871848739495798,2025,5,6,0.9,6.6,0,1,0.5,0.4,0.4,82,37,58,52.8,57.6,67.3333333333333,,60.6,13,,2000-07-08
1009962,Poppy Boltz,35.9,14,0.925925925925926,0,81.2,0.552647783251232,2025,5,3.4,2.1,2.5,0,0.2,0.9,0,0,59,19,42,28,33.8,37,,26.5,11,,2000-09-25
1012989,Taylor Smith,44.8,14,5.09259259259259,0,79.4,0.705289672544081,2025,5.4,1.8,1.9,1.8,2.6,1.1,0.5,1.6,0.8,89,5,56.1666666666667,49.2,35,14.6666666666667,,41.1,12,,2000-02-13
1016938,Ruby Svarc,42.9,14,0.462962962962963,0,73.1,0.733584131326949,2025,5,3.9,1.6,3.5,0,1.2,0.6,0.3,0.3,91,14,44.6666666666667,43.2,40.2,38.6666666666667,,35.3,6,,1993-09-28
1019034,Orla O'Dwyer,61.8,12,0.462962962962963,0,76.9,1.00455136540962,2025,11.3,4.4,2.3,2.8,0,0.3,0.6,0.3,0.7,94,9,47.1666666666667,74.6666666666667,78.6,78.3333333333333,,68.8,13,,1998-07-15
1019053,Catherine Svarc,63.9,14,60.6481481481482,0,73.8,1.08231707317073,2025,5.3,7.2,2.1,6.1,0,1.4,0.8,0.6,0.4,96,24,61.8333333333333,72.8,66.6,53,,66.7,12,,1991-11-25
1019057,Dakota Davidson,43.9,12,0,0,79.1,0.693742098609355,2025,6,1.3,2.5,2.1,0.6,0.9,0.7,1.2,0.9,74,0,36.6666666666667,46.75,40,40,,59.5,12,,1998-12-31
1021441,Charlotte Mullins,50.6,14,7.87037037037037,0,71.9,0.879694019471488,2025,7.3,5.2,2.6,2.8,0,0.8,1.1,0.3,0,104,17,43,70.2,43.4,33.3333333333333,,42.8,13,,2004-10-28
1021530,Shanae Davison,23.8,4,0,0,34.8,0.854885057471265,2025,2.8,1.8,1.3,1.8,0,0.3,0.3,0.3,0.3,45,1,1,31.3333333333333,23.75,31.3333333333333,,45.2,9,,2001-08-18
1024563,Jacinta Baldwick,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-11-14
1026111,Sophie Peters,26.5,4,0,0,57,0.581140350877193,2025,3.5,3.3,0.5,2,0,0.8,0.3,0,0,35,14,30.5,22.5,26.5,26.6666666666667,,,,,2005-03-12
1026113,Indiana Williams,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-06-12
1026137,Claudia Wright,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-10-30
1026937,Rania Crozier,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-11-18
1029614,Eleanor Hartill,38.5,13,15.2777777777778,0,50,0.9625,2025,3.6,3.8,1.5,2.5,5.8,1,1.1,0.3,0.2,76,15,35,44.6,34,34,,26,8,,2000-05-31
1030180,Lily Baker,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-08-14
1033157,Jennifer Dunne,40.3,14,0,16.9230769230769,91.6,0.549945414847162,2025,7,4.5,2.2,1.1,0,0.4,0.4,0,0,65,26,34.6666666666667,39.8,48.8,52.3333333333333,,18.7,11,,1999-12-13
1033269,Evie Long,41.5,11,0,0,57.2,0.906905594405594,2025,4,3.9,1.7,4,0,0.6,0.5,0.2,0.2,71,11,45,51.2,29.4,22,,,,,2005-08-22
1042795,Neasa Dooley,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2000-04-06
1007023,Breann Harrington,56.6,11,30.0653594771242,0,85.1,0.831374853113984,2025,6,2.7,1.5,3.5,12.4,1.4,0.6,0.5,0.2,89,8,67.6666666666667,43.4,43.4,37,108,83.6,10,,1997-03-04
1007026,Gabriella Pound,50.8,11,0,42.5,80,0.79375,2025,10.1,2.8,1.6,2.9,0,0.5,0.7,0,0,91,25,58.5,41.6,41.6,35.3333333333333,0,61.6,9,,1994-10-16
1007152,Harriet Cordner,52,11,0,7.5,99.8,0.651302605210421,2025,6.9,6,3.1,3.4,0,0.4,1.3,0,0,90,29,49.3333333333333,55.2,55.2,58.3333333333333,0,55.1,10,,1992-07-22
1009888,Madeleine Guerin,87.6,11,53.5947712418301,2.5,78.6,1.39312977099237,2025,13.5,5,2.6,7.2,0,1.1,0.7,0.2,0.4,116,44,85,90.8,90.8,91.3333333333333,0,0,0,,1999-10-25
1009977,Kerryn Peterson,42.1,8,1.30718954248366,32.5,74.1,0.710188933873145,2025,7.8,3.5,1.3,2.5,0,0.4,0.8,0,0,68,15,32.75,51.5,44.2,46,,58.3,4,,1992-03-02
1012555,Celine Moody,22.9,9,4.57516339869281,0,59.9,0.47787979966611,2025,3,0.8,0.9,1.7,2.7,0.4,0.6,0.2,0.2,46,8,20.3333333333333,28,29.8,28,,36.5,4,,1997-03-04
1012709,Tara Bohanna,41.5,11,0,0,85,0.610294117647059,2025,5.5,3.2,2.7,1.2,0.5,0.9,0.5,0.8,0.6,68,17,46,37.8333333333333,42,30,74.5,48,11,,1995-03-02
1013027,Abbie McKay,81,8,57.5163398692811,0,78.4,1.29145408163265,2025,9.4,14.1,0.3,6.4,0,0.9,1.1,0.1,0.1,109,0,81.6,60,62.4,54.3333333333333,0,82,10,,2000-11-15
1014373,Ciara Fitzgerald,53.1,10,0,0,72.7,0.912998624484182,2025,6.7,3.8,3.2,4,0,0.2,0.2,0,0.2,84,36,44.2,62,62,70,0,42.5,6,,2001-08-20
1014873,Tarni Brown,40.8,10,1.30718954248366,0,73.8,0.691056910569106,2025,4.2,5.8,1.4,3.2,0,0.6,0.8,0.2,0.2,66,16,47,34.6,34.6,34,0,31.4,5,,2002-03-26
1014991,Keeley Skepper,52.9,10,0,0,75.2,0.879321808510638,2025,8.4,3.2,1.7,3.4,0,0.7,0.4,0.5,0.1,81,26,54.5,50.5,54.4,53.6666666666667,67,69.6,9,,2004-03-15
1015047,Mimi Hill,72.7,10,11.7647058823529,0,88.2,1.03032879818594,2025,10.9,12.1,1.4,2.9,0,0.3,0.3,0.1,0,103,51,77,66.25,71.6,67,0,76.2,10,,2002-10-04
1019711,Keeley Sherar,95,11,84.3137254901961,0,81.1,1.46424167694205,2025,13.5,8.5,2.4,7.3,0,1.5,1,0.4,0.5,128,65,93.8333333333333,96.4,96.4,98.3333333333333,0,89.3,10,,2003-10-29
1019736,Yasmin Duursma,33,3,0,7.5,65.3,0.631699846860643,2025,4,4.3,1,2.3,0,1,0.3,0,0,46,22,26.5,46,33,33,67,27,7,,2004-03-30
1019819,Brooke Vickers,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,106.8,37.9,9,,2003-03-06
1019887,Amelia Velardo,26.7,3,0,0,61.1,0.546235679214403,2025,3.3,2,1.7,1.7,0,0,0.3,0.3,0,30,23,,26.6666666666667,26.6666666666667,26.6666666666667,63.3,42,10,,2002-05-28
1021878,Lou Field,,,,,,,2025,,,,,,,,,,,,,,,,62.4,,,,2006-10-18
1021924,Lila Keck,33.8,6,4.57516339869281,0,61.8,0.683656957928803,2025,4.8,3.7,1,2.7,0,0.3,1,0.2,0,59,24,25.6666666666667,42,35.8,42,72.3,,,,2005-10-20
1022101,Eliza Wood,,,,,,,2025,,,,,,,,,,,,,,,,33.5,,,,1999-01-25
1022236,Jessica Good,67.5,11,65.359477124183,0,72.2,1.16862880886427,2025,4,6.2,1.4,3.1,24.8,1.9,0,0,0,85,40,60.1666666666667,76.4,76.4,75.3333333333333,0,71,9,,1994-08-04
1022744,Madeline Hendrie,33.5,6,0,0,78.5,0.53343949044586,2025,4,2.8,1.3,3.2,0,0.7,0.5,0,0,49,13,37.6,13,30.4,31.3333333333333,51.8,24.5,6,,2002-07-17
1023948,Poppy Scholz,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-12-31
1025494,Meg Robertson,43.6,7,5.88235294117647,1.25,67.1,0.812220566318927,2025,5,6.1,1.7,2.9,0,0.4,0.3,0,0.1,63,24,49.5,41.2,41.2,38.6666666666667,55.5,,,,2005-06-06
1025564,Mia Austin,33.8,11,0,0,80.1,0.527465667915106,2025,3.6,1.6,1.2,3.5,0.2,0.3,0.5,0.5,0.4,55,21,31.8333333333333,36.2,36.2,38.3333333333333,53,41.9,10,,2004-04-22
1025677,Sophie McKay,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-04-27
1025690,Maddison Torpey,,,,,,,2025,,,,,,,,,,,,,,,,42.8,,,,2004-11-18
1025995,Lily Goss,48.4,11,57.5163398692811,0,74.3,0.814266487213997,2025,5.5,5.4,1.3,5.1,0,0.6,1.4,0,0.3,81,19,48.8333333333333,47.8,47.8,56.6666666666667,0,58.1,10,,2000-02-28
1033158,Dayna Finn,46.8,10,0.65359477124183,0,79,0.740506329113924,2025,6.4,5.4,2.9,2,0,0.8,0.5,0.1,0.2,77,26,43.2,50.4,50.4,50.3333333333333,0,25,5,,2000-09-02
1033159,Erone Fitzpatrick,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,49,41.4,10,,2000-08-17
1042236,Aisling Reidy,,,,,,,2025,,,,,,,,,,,,,,,,18.8,,,,2001-05-27
1042237,Siofra O'Connell,,,,,,,2025,,,,,,,,,,,,,,,,22.5,,,,2001-04-24
1042238,Maria Cannon,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2002-09-10
997663,Darcy Vescio,36.2,9,0,2.5,77.8,0.581619537275064,2025,4.7,3.3,1.4,2.8,0,0.7,0.8,0.2,0.4,60,19,31.5,45.6666666666667,39.4,45.6666666666667,62,46.2,10,,1993-08-03
1003019,Sabrina Frederick,68.9,11,69.0322580645161,0,72,1.19618055555556,2025,5.7,5.5,1.9,3.1,24.9,0.8,1.3,0.1,0.1,118,39,72,65.2,65.2,63.6666666666667,0,78.8,10,,1996-11-14
1003020,Brianna Davey,68.8,5,31.6129032258065,0,69.5,1.23741007194245,2025,7.4,7.6,1.2,7,0,2.6,1.4,0.2,0.2,110,33,68,70,68.8,57.6666666666667,0,89.6,10,,1995-01-13
1007027,Ruby Schleicher,59.3,11,50.9677419354839,6.34920634920635,79.8,0.928884711779449,2025,8.4,8.2,1.7,4.4,0.1,0.6,2.1,0.1,0.2,80,39,52.5,67.4,67.4,70.6666666666667,0,47.5,2,,1998-03-16
1009798,Mattea Breed,56.8,12,59.5959595959596,0,63.8,1.1128526645768,2025,6.8,6.7,1.7,5.3,0.1,0.9,2,0.3,0.4,99,36,64,52.4,51.8,48.3333333333333,0,27.1,8,,2001-07-31
1009831,Tarni White,62.5,8,40.6451612903226,0,71.9,1.086578581363,2025,7.3,3.3,2.4,6.5,0,1.9,0.8,0.3,0,102,42,74.6666666666667,55.2,55.2,58.6666666666667,0,51.6,10,,2001-01-31
1009845,Kalinda Howarth,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,53,1,,1999-08-02
1010096,Lauren Butler,35.4,5,0,0,86,0.51453488372093,2025,3.2,4.2,1.2,2.4,0,0.4,0.4,0.8,0.2,41,19,,35.4,35.4,40,0,27.8,4,,2000-11-20
1010102,Nell Morris-Dalton,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,38.7,10,,2001-04-05
1012234,Mikayla Hyde,20,1,0,0,51,0.490196078431373,2025,3,3,1,2,0,0,2,0,0,20,20,,20,20,20,0,47.3,6,,2002-12-01
1012637,Mikala Cann,66.5,10,34.1935483870968,0,81,1.02623456790123,2025,5.2,10.2,1.5,6.5,0,1.6,1.1,0.2,0.5,99,44,66.8,66.2,66.2,56.6666666666667,0,74,10,,2000-11-04
1012662,Airlie Runnalls,49.8,13,0,0,78.7,0.790978398983482,2025,6.2,5.2,2.3,3.5,0,0.8,0.6,0.2,0,82,29,53.6,45.3333333333333,50.4,48.6666666666667,0,52.3,10,,1998-06-25
1012716,Selena Karlson,11,1,0,0,41.1,0.334549878345499,2025,2,0,0,1,0,1,0,0,0,11,11,11,,11,11,0,28.7,6,,1998-08-13
1013706,Sarah Rowe,74.3,11,6.45161290322581,0,92.1,1.00841476655809,2025,14.1,4.7,2.5,4.3,0,1,1.2,0.1,0.1,101,45,78.1666666666667,69.6,69.6,65,0,74.5,10,,1995-07-25
1015053,Alana Porter,42,11,0,0,89,0.589887640449438,2025,4.3,4.7,1.6,3.6,0,0.8,0.8,0.3,0.3,68,27,43.6666666666667,40,40,36.3333333333333,0,32.7,7,,2001-02-07
1015070,Eliza James,36.7,10,0.645161290322581,0,80.5,0.569875776397516,2025,5.5,2.3,1.8,2.1,0,0.4,0.2,0.3,0.2,62,6,41.5,29.5,36,23.3333333333333,0,29.7,6,,2003-10-13
1015195,Annie Lee,40,1,0,0,76.6,0.652741514360313,2025,4,1,3,4,0,1,0,0,0,40,40,40,,40,40,0,8,2,,2003-08-28
1017029,Grace Campbell,55.9,7,15.4838709677419,0,85,0.822058823529412,2025,7.3,2.1,1,7,0,1.1,1.7,0.4,0.1,97,17,57,49,56.6,43.6666666666667,0,52.3,10,,1995-12-05
1019724,Carly Remmos,41.8,11,32.258064516129,0,53.1,0.983992467043314,2025,5.3,4.2,1,4.5,0.1,0.6,1.4,0,0.2,69,20,41.1666666666667,42.6,42.6,48,0,,,,2002-08-16
1019817,Charlotte Taylor,29.5,4,0,1.58730158730159,57.9,0.636873920552677,2025,4,1.5,1.8,2.5,0,0.8,0.5,0,0,34,25,28,34,29.5,28.6666666666667,0,41,1,,2004-01-18
1021895,Georgia Clark,15,4,0,0,46.4,0.404094827586207,2025,1.3,1.5,0.5,1.5,0,0,0.3,0.3,0,22,10,12,16,15,16,0,,,,2005-12-11
1022112,Imogen Barnett,51.5,11,30.9677419354839,0,73.4,0.877043596730245,2025,5.2,2.9,2.5,3.2,9.7,0.6,1.1,0.4,0.5,81,33,50,53.4,53.4,55.3333333333333,0,35,1,,1995-07-11
1025419,Ashley Centra,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-06-02
1025421,Amber Schutte,24.7,9,0,1.58730158730159,78.9,0.391318124207858,2025,2.7,2.1,0.9,3.3,0,0.4,1.3,0,0,58,0,18.75,29.4,29.4,22.3333333333333,0,,,,2005-12-13
1025548,Georgia Knight,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-10-11
1025609,Lucille Cronin,46.2,11,0,17.4603174603175,94.7,0.609820485744456,2025,7.5,3.4,2.8,2,0,0.6,0.1,0,0,83,17,39.8333333333333,53.8,53.8,56.3333333333333,0,,,,2005-10-05
1025895,Violet Patterson,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-01-09
1035374,Muiranne Atkinson,23.1,10,7.09677419354839,3.17460317460317,77.4,0.373062015503876,2025,4.4,1.4,0.8,2.1,0,0.5,1.4,0,0,43,3,22.2,24,24,21.3333333333333,0,,,,1996-12-20
1042246,Kellyann Hogan,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2001-10-24
997729,Brittany Bonnici,86.1,9,67.0967741935484,0,77.7,1.38513513513513,2025,13.1,7,1.8,7.1,0.1,1.2,1.7,0.4,0,120,60,93.75,80,80,74.6666666666667,0,83.9,10,,1997-03-08
997736,Jordyn Allen,48.3,11,0.645161290322581,3.17460317460317,87.8,0.687642369020501,2025,7.9,3,3.5,2.5,0,0.5,0.9,0.1,0,79,18,42,55.8,55.8,58.6666666666667,0,52.5,10,,2000-07-06
1001682,Ebony Antonio,33.8,13,0,1.69491525423729,73.7,0.573270013568521,2025,4.5,2.4,1.1,2.4,0,1.1,0.7,0.5,0.8,56,12,30.6,37.8333333333333,33,32.3333333333333,,38.8,6,,1991-12-18
1005437,Laura Pugh,42.5,13,0.617283950617284,25.4237288135593,85.1,0.624265569917744,2025,6.7,4.3,1.4,2.6,0.3,0.4,0.7,0.1,0.2,92,22,39,43.3333333333333,40.4,44.3333333333333,,46.7,10,,1993-11-01
1007144,Gabby O'Sullivan,57.6,12,27.7777777777778,8.47457627118644,74.3,0.969044414535666,2025,8.2,4.5,1.3,4.2,0,1.1,0.6,0.6,0.8,101,29,67.25,51.5,49.6,47.3333333333333,,39.5,8,,1994-03-21
1009882,Gabrielle Newton,82.5,13,72.8395061728395,0,87.9,1.17320819112628,2025,10.8,6.9,2.2,7.6,0.1,1.1,0.8,0,0.1,138,54,70.6,80.1666666666667,97.4,106,,66.5,10,,2001-08-31
1010663,Ashleigh Brazill,45.7,11,0,20.3389830508475,89.3,0.63969764837626,2025,7.8,3.7,2.6,2,0.1,0.7,0.8,0.1,0,72,20,45.2,44.4,48.4,37.3333333333333,,29.1,8,,1989-12-29
1012236,Sarah Verrier,39.3,11,0.617283950617284,5.08474576271187,72,0.682291666666667,2025,5.4,3.1,1.3,3.1,0,0.7,0.2,0.1,0.1,59,16,28,44.8333333333333,41.8,44.6666666666667,,42.4,8,,2002-08-02
1012242,Emma O'Driscoll,61.4,13,0,1.69491525423729,87.7,0.875142531356899,2025,10.2,5.8,3.8,2.3,0,0.7,0.7,0,0,93,23,61.6,56.8333333333333,62.6,62,,65.8,10,,2000-04-22
1012248,Philipa Seth,38.3,12,0,0,72.3,0.662171507607192,2025,3.5,4.2,1.3,3.8,0,0.6,0.5,0.2,0.1,56,28,37.5,39.5,34.2,34.3333333333333,,42.3,7,,1994-02-19
1012581,Gabrielle Biedenweg-Webster,28.3,11,0,1.69491525423729,73.3,0.482605729877217,2025,3.8,2,1.4,1.6,0,0.4,0.3,0.4,0.5,42,11,33.6666666666667,25,30,23.6666666666667,,22.5,2,,1998-01-13
1012994,Bella R. Smith,39,5,3.48837209302326,0,80,0.609375,2025,4.4,1.8,2.2,1.4,2,0.6,0.4,1.4,0.2,62,17,,39,39,41.3333333333333,,33.7,11,,2001-09-20
1013937,Angelique Stannett,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,73.9,10,,1997-04-15
1014034,Aisling McCarthy,100.9,12,75.3086419753087,0,86.5,1.45809248554913,2025,15.3,6.4,2.6,8.2,0.1,0.8,1.3,0.7,0.5,139,71,97.75,105,104.2,100.666666666667,,68.1,10,,1996-02-24
1017347,Mim Strom,114.8,13,93.8271604938272,0,89.4,1.60514541387025,2025,8.8,7.7,3.7,6.2,36.8,1.9,0.8,0.1,0.2,175,62,100.2,122.666666666667,132.6,140.666666666667,,79.3,10,,2001-11-07
1018949,Aine Tighe,64.3,4,0,0,69.6,1.1548132183908,2025,7.5,2.8,4.3,3.5,3,0.3,0.8,1.3,1,120,6,64.25,,64.25,45.6666666666667,,70.8,8,,1992-07-25
1021399,Jessica Low,32.8,13,6.79012345679012,0,87.2,0.470183486238532,2025,4,3.1,1,2.8,0,1.1,0.3,0,0.1,46,7,30.6,31.1666666666667,36.8,31,,34.4,10,,1999-11-05
1021410,Dana East,57.9,11,64.1975308641975,0,69.2,1.04588150289017,2025,6.6,6.9,0.9,5.6,0,1,0.9,0.1,0.1,78,37,57.6,59,60.2,56.6666666666667,,52,10,,2002-06-10
