Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,Opposition,home_status,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at
2025,20,CD_I1011936,Justin McInerney,160,SYD,MID/FWD,783000,412900,108,66,54,CD_M20250142002,84,3,0,11,0,27,12,Sydney Swans,GWS Giants,away,ENGIE Stadium,L,0.362162,0,0,0,1.03,0,0,0,9755.19364993656,95,4986.87221292529,90,Essendon,80.2649366171313,82.797389299413
2025,20,CD_I993946,Ben Keays,10,ADE,FWD,782000,423500,125,109,97,CD_M20250142001,94,0,0,0,0,27,5,Adelaide,Port Adelaide,home,Adelaide Oval,W,2.44829,0.3,0,0,3.12,0.1,0,0,9755.19364993656,69,4986.87221292529,59,Hawthorn,80.162427119536,84.9229701339341
2025,20,CD_I298290,Marc Pittonet,30,CAR,RUC,704000,452600,53,61,49,CD_M20250142007,44,13,0,52,0,25,7,Carlton,Hawthorn,away,MCG,L,0.138939,0,0,0,0.35,0,0,0,9755.19364993656,97,4986.87221292529,135,Fremantle,72.1666863071015,90.7582911041761
2025,20,CD_I250365,Travis Boak,110,PTA,MID/FWD,648000,349700,99,28,26,CD_M20250142001,74,2,0,7,0,27,13,Port Adelaide,Adelaide,away,Adelaide Oval,L,0.237525,0,0,0,0.44,0,0,0,9755.19364993656,106,4986.87221292529,138,Geelong Cats,66.4261544417638,70.1241148898152
2025,20,CD_I1012829,Will Phillips,100,NTH,MID/FWD,596000,335900,,,,,,,,,,,,,,,,,0.155285,0,0,0,0.18,0,0,0,9755.19364993656,44,4986.87221292529,57,St Kilda,61.0956605668075,67.3568492750613
2025,20,CD_I999391,Tom Sparrow,90,MEL,MID/FWD,603000,313800,100,58,57,CD_M20250142004,78,0,0,0,0,30,6,Melbourne,St Kilda,away,Marvel Stadium,L,0.789706,0,0,0,0.55,0,0,0,9755.19364993656,64,4986.87221292529,81,West Coast Eagles,61.8132270499747,62.9252137615786
2025,20,CD_I296254,Jarman Impey,80,HAW,DEF,858000,510300,96,108,99,CD_M20250142007,80,0,1,0,14,25,7,Hawthorn,Carlton,home,MCG,W,0.575168,0,0,0,2.2,0,0,0,9755.19364993656,60,4986.87221292529,79,Adelaide,87.9531489367799,102.328669797749
2025,20,CD_I993993,Shai Bolton,60,FRE,MID/FWD,670000,391700,111,100,87,CD_M20250142009,85,11,0,34,0,32,4,Fremantle,West Coast Eagles,home,Optus Stadium,W,12.9612,10.4,6,0,5.9,0.1,0,0,9755.19364993656,63,4986.87221292529,78,Carlton,68.6813633888608,78.5462276303707
2025,20,CD_I1039499,Jaime Uhr-Henry,80,HAW,RUC,230000,99100,,,,,,,,,,,,,,,,,1.66472,0.5,0,0,1.65,0,0,0,9755.19364993656,24,4986.87221292529,20,Adelaide,23.5771844469224,19.8721755378344
2025,20,CD_I1000223,Liam Baker,150,WCE,MID/FWD,774000,436700,114,137,119,CD_M20250142009,88,11,0,34,0,32,18,West Coast Eagles,Fremantle,away,Optus Stadium,L,3.67576,0.3,0,0,4.53,0.1,0,0,9755.19364993656,58,4986.87221292529,63,Melbourne,79.3423511387735,87.5699198523944
2025,20,CD_I1009191,Miles Bergman,110,PTA,DEF/MID,792000,436500,121,67,39,CD_M20250142001,91,5,2,19,15,27,13,Port Adelaide,Adelaide,away,Adelaide Oval,L,3.97765,0.7,1,0,7.32,4.3,1,0,9755.19364993656,113,4986.87221292529,120,Geelong Cats,81.1875220954891,87.5298145536298
2025,20,CD_I1015329,Billy Dowling,10,ADE,MID,678000,359800,,,,,,,,,,,,,,,,,0.081729,0,0,0,0.08,0,0,0,9755.19364993656,70,4986.87221292529,74,Hawthorn,69.5014393696233,72.149432477425
2025,20,CD_I296422,Callum Wilkie,130,STK,DEF,755000,436400,128,65,68,CD_M20250142004,100,0,0,0,0,30,11,St Kilda,Melbourne,home,Marvel Stadium,W,0.837211,0,0,0,1.25,0,0,0,9755.19364993656,96,4986.87221292529,139,North Melbourne,77.3946706844625,87.5097619042476
2025,20,CD_I992010,Brayden Maynard,40,COL,DEF,691000,403700,89,96,89,CD_M20250142006,76,0,2,0,22,24,9,Collingwood,Richmond,away,MCG,W,0.807584,0,0,0,2.17,0,0,0,9755.19364993656,55,4986.87221292529,76,Brisbane Lions,70.8340628383624,80.9525455562437
2025,20,CD_I1012825,Jake Bowey,90,MEL,DEF,785000,438000,94,61,74,CD_M20250142004,73,0,3,0,50,30,6,Melbourne,St Kilda,away,Marvel Stadium,L,5.105,0.7,1,0,3.54,0.1,0,0,9755.19364993656,89,4986.87221292529,104,West Coast Eagles,80.4699556123219,87.830604294364
2025,20,CD_I1025034,Oliver Dempsey,70,GEE,MID,717000,415300,124,75,80,CD_M20250142003,94,0,0,0,0,32,7,Geelong Cats,North Melbourne,away,Marvel Stadium,W,1.15749,0,0,0,1.73,0,0,0,9755.19364993656,50,4986.87221292529,37,Port Adelaide,73.4993097758405,83.2786528845876
2025,20,CD_I998114,Jack Scrimshaw,80,HAW,DEF,539000,313300,99,64,65,CD_M20250142007,82,0,1,0,14,25,7,Hawthorn,Carlton,home,MCG,W,0.206876,0,0,0,1.13,0,0,0,9755.19364993656,52,4986.87221292529,57,Adelaide,55.2526192038746,62.8249505146672
2025,20,CD_I1013224,Heath Chapman,60,FRE,DEF,557000,318900,111,55,32,CD_M20250142009,85,0,0,0,0,32,4,Fremantle,West Coast Eagles,home,Optus Stadium,W,0.370845,0,0,0,0.37,0,0,0,9755.19364993656,72,4986.87221292529,80,Carlton,57.0977901605902,63.9478988800746
2025,20,CD_I997142,Peter Ladhams,160,SYD,RUC/FWD,476000,232400,,,,,,,,,,,,,,,,,0.568016,0,0,0,0.67,0,0,0,9755.19364993656,74,4986.87221292529,73,Essendon,48.7945208553697,46.6023571644068
2025,20,CD_I295584,Bradley Hill,130,STK,MID/FWD,775000,363800,112,58,65,CD_M20250142004,88,0,0,0,0,30,11,St Kilda,Melbourne,home,Marvel Stadium,W,0.875522,0,0,0,1.01,0,0,0,9755.19364993656,79,4986.87221292529,95,North Melbourne,79.4448606363688,72.951538452716
2025,20,CD_I1027702,Lachlan Smith,140,WBD,RUC,230000,119900,,,,,,,,,,,,,,,,,0.203301,0,0,0,1.1,0,0,0,9755.19364993656,24,4986.87221292529,25,GWS Giants,23.5771844469224,24.0431266093476
2025,20,CD_I1017939,Ryley Sanders,140,WBD,MID/FWD,663000,374500,90,78,68,CD_M20250142005,72,5,0,16,0,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,9.08366,0,0,0,14.29,0,0,0,9755.19364993656,78,4986.87221292529,72,GWS Giants,67.9637969056936,75.0971719366194
2025,20,CD_I1015886,Max Heath,130,STK,RUC/FWD,285000,119900,,,,,,,,,,,,,,,,,2.21588,0.5,1,0,15.06,4.8,4,10,9755.19364993656,2,4986.87221292529,-41,North Melbourne,29.2152068146646,24.0431266093476
2025,20,CD_I1021660,Mate Colina,120,RIC,RUC,230000,119900,,,,,,,,,,,,,,,,,0.116464,0,0,0,1.14,0.1,0,0,9755.19364993656,24,4986.87221292529,25,Gold Coast Suns,23.5771844469224,24.0431266093476
2025,20,CD_I1027011,Alex Dodson,130,STK,RUC,230000,113500,,,,,,,,,,,,,,,,,0.328448,0.2,1,0,0.47,0.2,0,0,9755.19364993656,24,4986.87221292529,23,North Melbourne,23.5771844469224,22.759757048882
2025,20,CD_I1035199,Oliver Hayes-Brown,120,RIC,RUC,230000,119900,,,,,,,,,,,,,,,,,0.0899019,0,0,0,0.31,0,0,0,9755.19364993656,24,4986.87221292529,25,Gold Coast Suns,23.5771844469224,24.0431266093476
2025,20,CD_I1023270,Marcus Windhager,130,STK,MID,867000,465900,108,91,82,CD_M20250142004,84,23,0,77,0,30,11,St Kilda,Melbourne,home,Marvel Stadium,W,0.668134,0,0,0,0.91,0.3,1,0,9755.19364993656,74,4986.87221292529,127,North Melbourne,88.8757344151377,93.4252934720186
2025,20,CD_I1031506,Taylor Goad,100,NTH,RUC,230000,119900,,,,,,,,,,,,,,,,,0.147112,0,0,0,0.8,0.1,0,0,9755.19364993656,24,4986.87221292529,25,St Kilda,23.5771844469224,24.0431266093476
2025,20,CD_I1013257,Sam Clohesy,1000,GCS,MID,607000,328200,,,,,,,,,,,,,,,,,0.23446,0,0,0,0.21,0,0,0,9755.19364993656,75,4986.87221292529,110,Richmond,62.2232650403559,65.8127952726261
2025,20,CD_I294613,Jaeger O'Meara,60,FRE,MID,613000,345300,94,62,61,CD_M20250142009,73,1,0,3,0,32,4,Fremantle,West Coast Eagles,home,Optus Stadium,W,0.317211,0,0,0,0.55,0,0,0,9755.19364993656,63,4986.87221292529,55,Carlton,62.8383220259278,69.2417983169952
2025,20,CD_I1002312,Zac Bailey,20,BRL,MID/FWD,801000,446200,96,90,91,CD_M20250142008,73,0,0,0,0,33,10,Brisbane Lions,Gold Coast Suns,away,People First Stadium,L,3.65788,0,0,0,2.73,0,0,0,9755.19364993656,63,4986.87221292529,116,Collingwood,82.110107573847,89.4749215437105
2025,20,CD_I998205,Harry Perryman,40,COL,DEF/MID,572000,295400,92,56,65,CD_M20250142006,78,0,0,0,0,24,9,Collingwood,Richmond,away,MCG,W,4.207,0,0,0,8.83,0,0,0,9755.19364993656,60,4986.87221292529,73,Brisbane Lions,58.6354326245199,59.23552627524
2025,20,CD_I1011994,Ryan Byrnes,130,STK,MID/DEF,637000,298300,83,32,44,CD_M20250142004,65,0,0,0,0,30,11,St Kilda,Melbourne,home,Marvel Stadium,W,0.245698,0,0,0,0.18,0,0,0,9755.19364993656,94,4986.87221292529,90,North Melbourne,65.2985499682154,59.817053107326
2025,20,CD_I1027901,William Green,160,SYD,RUC,230000,119900,,,,,,,,,,,,,,,,,0.144558,0,0,0,0.58,0,0,0,9755.19364993656,24,4986.87221292529,25,Essendon,23.5771844469224,24.0431266093476
2025,20,CD_I295461,Adam Saad,30,CAR,DEF,621000,373100,95,103,83,CD_M20250142007,79,0,4,0,57,25,7,Carlton,Hawthorn,away,MCG,L,1.29898,0,0,0,1.86,0,0,0,9755.19364993656,76,4986.87221292529,44,Fremantle,63.6583980066903,74.8164348452676
2025,20,CD_I296296,Dom Sheed,150,WCE,MID,864000,238400,,,,,,,,,,,,,,,,,0.105737,0,0,0,0.07,0,0,0,9755.19364993656,89,4986.87221292529,49,Melbourne,88.5682059223518,47.8055161273433
2025,20,CD_I294472,Rory Atkins,110,PTA,DEF,588000,233700,,,,,,,,,,,,,,,,,0.248252,0,0,0,0.08,0,0,0,9755.19364993656,54,4986.87221292529,2,Geelong Cats,60.275584586045,46.8630416063764
2025,20,CD_I991988,Zak Jones,130,STK,MID,514000,282300,100,82,88,CD_M20250142004,78,3,0,10,0,30,11,St Kilda,Melbourne,home,Marvel Stadium,W,0.256425,0,0,0,0.29,0,0,0,9755.19364993656,38,4986.87221292529,65,North Melbourne,52.6898817639917,56.608629206162
2025,20,CD_I1023495,Oliver Hollands,30,CAR,MID/DEF,758000,374500,113,77,88,CD_M20250142007,93,0,1,0,14,25,7,Carlton,Hawthorn,away,MCG,L,1.75717,0,0,0,2.75,0,0,0,9755.19364993656,82,4986.87221292529,79,Fremantle,77.7021991772484,75.0971719366194
2025,20,CD_I1011954,Nick Bryan,50,ESS,RUC,622000,313600,,,,,,,,,,,,,,,,,0.627781,0,0,0,0.52,0,0,0,9755.19364993656,97,4986.87221292529,97,Sydney Swans,63.7609075042857,62.885108462814
2025,20,CD_I1017063,Toby Conway,70,GEE,RUC,656000,343100,,,,,,,,,,,,,,,,,0.156307,0,0,0,0.19,0,0,0,9755.19364993656,67,4986.87221292529,70,Port Adelaide,67.2462304225264,68.8006400305851
2025,20,CD_I998134,Josh Battle,80,HAW,DEF,651000,410000,108,67,56,CD_M20250142007,89,0,1,0,14,25,7,Hawthorn,Carlton,home,MCG,W,1.20193,0,0,0,2.13,0,0,0,9755.19364993656,74,4986.87221292529,75,Adelaide,66.7336829345498,82.215862467327
2025,20,CD_I290778,Luke Parker,100,NTH,MID/FWD,852000,444400,103,79,106,CD_M20250142003,78,23,0,72,0,32,18,North Melbourne,Geelong Cats,home,Marvel Stadium,L,7.91698,0.4,0,0,3.94,5.2,2,0,9755.19364993656,89,4986.87221292529,127,St Kilda,87.338091951208,89.1139738548296
2025,20,CD_I297899,James Harmes,140,WBD,MID/FWD,655000,333600,,,,,,,,,,,,,,,,,0.275324,0,0,0,0.37,0,0,0,9755.19364993656,74,4986.87221292529,71,GWS Giants,67.143720924931,66.895638339269
2025,20,CD_I1000864,Lachlan Bramble,140,WBD,DEF,736000,398500,108,83,90,CD_M20250142005,87,0,1,0,12,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,0.764677,0,0,0,0.6,0,0,0,9755.19364993656,70,4986.87221292529,84,GWS Giants,75.4469902301515,79.9098077883654
2025,20,CD_I1027701,Max Knobel,1000,GCS,RUC,230000,119900,,,,,,,,,,,,,,,,,0.168055,0,0,0,0.99,0,0,0,9755.19364993656,24,4986.87221292529,25,Richmond,23.5771844469224,24.0431266093476
2025,20,CD_I295067,James Aish,60,FRE,DEF,513000,282000,,,,,,,,,,,,,,,,,0.168055,0,0,0,0.15,0,0,0,9755.19364993656,98,4986.87221292529,102,Carlton,52.5873722663964,56.5484712580152
2025,20,CD_I1015473,Will Verrall,90,MEL,RUC,230000,119900,,,,,,,,,,,,,,,,,0.0929667,0,0,0,4.09,0.1,0,0,9755.19364993656,24,4986.87221292529,25,West Coast Eagles,23.5771844469224,24.0431266093476
2025,20,CD_I1011589,Caleb Poulter,140,WBD,MID,474000,196600,93,50,63,CD_M20250142005,75,0,0,0,0,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,0.161415,0,0,0,0.26,0,0,0,9755.19364993656,68,4986.87221292529,57,GWS Giants,48.5895018601791,39.4235086855524
2025,20,CD_I1001396,Isaac Cumming,10,ADE,MID,548000,320300,,,,,,,,,,,,,,,,,1.88794,0,0,0,2.06,0,0,0,9755.19364993656,60,4986.87221292529,37,Hawthorn,56.1752046822324,64.2286359714264
2025,20,CD_I295344,Toby Greene,1010,GWS,FWD,726000,358400,111,35,37,CD_M20250142002,87,1,0,4,0,27,9,GWS Giants,Sydney Swans,home,ENGIE Stadium,W,4.24327,0.9,2,0,6.52,1.7,3,0,9755.19364993656,103,4986.87221292529,101,Western Bulldogs,74.4218952541984,71.8686953860732
2025,20,CD_I993794,Blake Hardwick,80,HAW,DEF/FWD,667000,393400,110,65,80,CD_M20250142007,91,0,1,0,14,25,7,Hawthorn,Carlton,home,MCG,W,1.11049,0,0,0,1.79,0,0,0,9755.19364993656,41,4986.87221292529,36,Adelaide,68.3738348960748,78.8871226698694
2025,20,CD_I1017110,Josh Ward,80,HAW,MID,802000,443800,100,107,83,CD_M20250142007,83,10,0,40,0,25,7,Hawthorn,Carlton,home,MCG,W,1.56153,0,0,0,1.03,0,0,0,9755.19364993656,70,4986.87221292529,39,Adelaide,82.2126170714423,88.9936579585359
2025,20,CD_I1023492,Harley Reid,150,WCE,MID/DEF,800000,409100,99,50,52,CD_M20250142009,76,22,0,69,0,32,18,West Coast Eagles,Fremantle,away,Optus Stadium,L,3.99961,0.1,1,0,8.29,0.5,0,0,9755.19364993656,74,4986.87221292529,74,Melbourne,82.0075980762517,82.0353886228865
2025,20,CD_I1016825,Matthew Johnson,60,FRE,MID,681000,375000,,,,,,,,,,,,,,,,,0.287584,0,0,0,0.34,0,0,0,9755.19364993656,74,4986.87221292529,77,Carlton,69.8089678624092,75.1974351835308
2025,20,CD_I291776,Taylor Adams,160,SYD,MID/FWD,517000,266200,,,,,,,,,,,,,,,,,0.225265,0,0,0,1.81,0,0,0,9755.19364993656,89,4986.87221292529,112,Essendon,52.9974102567776,53.3801526556157
2025,20,CD_I990882,Wayne Milera,10,ADE,DEF,785000,413600,109,119,100,CD_M20250142001,82,0,1,0,20,27,5,Adelaide,Port Adelaide,home,Adelaide Oval,W,2.94378,0,0,0,1.15,0,0,0,9755.19364993656,59,4986.87221292529,33,Hawthorn,80.4699556123219,82.9377578450889
2025,20,CD_I990827,Jack Graham,150,WCE,MID/FWD,790000,426900,,,,,,,,,,,,,,,,,1.24943,0,0,0,1.66,0,0,0,9755.19364993656,86,4986.87221292529,104,Melbourne,80.9825031002985,85.6047602129315
2025,20,CD_I1012857,Jack Ginnivan,80,HAW,FWD,792000,437600,101,95,85,CD_M20250142007,83,0,0,0,0,25,7,Hawthorn,Carlton,home,MCG,W,1.47419,0,0,0,3.86,0.1,0,0,9755.19364993656,74,4986.87221292529,96,Adelaide,81.1875220954891,87.7503936968349
2025,20,CD_I297255,Mitch McGovern,30,CAR,DEF,612000,339000,,,,,,,,,,,,,,,,,0.384126,0,0,0,0.6,0,0,0,9755.19364993656,87,4986.87221292529,101,Fremantle,62.7358125283325,67.9784814059118
2025,20,CD_I298524,Lachie Weller,1000,GCS,DEF/MID,522000,292300,96,72,75,CD_M20250142008,73,0,0,0,0,33,10,Gold Coast Suns,Brisbane Lions,home,People First Stadium,W,0.318232,0,0,0,0.2,0,0,0,9755.19364993656,42,4986.87221292529,33,Richmond,53.5099577447542,58.6138941443895
2025,20,CD_I1015873,Archie Perkins,50,ESS,MID/FWD,464000,190500,98,40,46,CD_M20250142005,79,0,0,0,0,32,10,Essendon,Western Bulldogs,home,Marvel Stadium,L,1.20857,0.8,2,0,0.97,0.6,0,0,9755.19364993656,41,4986.87221292529,12,Sydney Swans,47.564406884226,38.2002970732336
2025,20,CD_I1013220,Nathan O'Driscoll,60,FRE,MID,680000,333000,101,51,37,CD_M20250142009,78,0,0,0,0,32,4,Fremantle,West Coast Eagles,home,Optus Stadium,W,5.68527,0,0,0,6.4,0.1,0,0,9755.19364993656,102,4986.87221292529,82,Carlton,69.7064583648139,66.7753224429753
2025,20,CD_I1012819,Josh Treacy,60,FRE,FWD,552000,346400,121,48,41,CD_M20250142009,93,0,0,0,0,32,4,Fremantle,West Coast Eagles,home,Optus Stadium,W,1.22542,0.1,0,0,1.84,0,0,0,9755.19364993656,76,4986.87221292529,117,Carlton,56.5852426726136,69.4623774602002
2025,20,CD_I1019938,Logan Evans,110,PTA,DEF,509000,294300,95,41,33,CD_M20250142001,71,0,0,0,0,27,13,Port Adelaide,Adelaide,away,Adelaide Oval,L,0.227309,0,0,0,0.44,0,0,0,9755.19364993656,79,4986.87221292529,66,Geelong Cats,52.1773342760151,59.014947132035
2025,20,CD_I1002256,Paddy Dow,130,STK,MID,649000,327100,,,,,,,,,,,,,,,,,0.0888803,0,0,0,0.05,0,0,0,9755.19364993656,67,4986.87221292529,67,North Melbourne,66.5286639393592,65.5922161294211
2025,20,CD_I1021031,Luke Nankervis,10,ADE,DEF/MID,499000,277400,,,,,,,,,,,,,,,,,0.144558,0,0,0,0.26,0,0,0,9755.19364993656,66,4986.87221292529,78,Hawthorn,51.152239300062,55.6260493864305
2025,20,CD_I1017665,Bodhi Uwland,1000,GCS,DEF,625000,384400,106,64,44,CD_M20250142008,81,0,1,0,10,33,10,Gold Coast Suns,Brisbane Lions,home,People First Stadium,W,0.262554,0,0,0,0.32,0,0,0,9755.19364993656,84,4986.87221292529,123,Richmond,64.0684359970716,77.0823842254646
2025,20,CD_I291313,Jeremy Howe,40,COL,DEF,579000,405300,,,,,,,,,,,,,,,,,0.526641,0,0,0,1.36,0,0,0,9755.19364993656,103,4986.87221292529,156,Brisbane Lions,59.3529991076871,81.2733879463601
2025,20,CD_I1027704,Joel Freijah,140,WBD,DEF/MID,660000,343600,109,53,47,CD_M20250142005,87,1,0,3,0,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,8.27557,0.1,0,0,7.9,0,0,0,9755.19364993656,95,4986.87221292529,91,GWS Giants,67.6562684129076,68.9009032774965
2025,20,CD_I1028291,Coen Livingstone,150,WCE,RUC/FWD,230000,119900,,,,,,,,,,,,,,,,,0.529706,1.6,1,0,6.13,2.1,3,0,9755.19364993656,24,4986.87221292529,25,Melbourne,23.5771844469224,24.0431266093476
2025,20,CD_I1020057,Harry Barnett,150,WCE,RUC,230000,119900,,,,,,,,,,,,,,,,,0.419883,0,0,0,4.47,0,0,0,9755.19364993656,24,4986.87221292529,25,Melbourne,23.5771844469224,24.0431266093476
2025,20,CD_I296733,Mark Blicavs,70,GEE,MID/DEF,686000,386200,105,75,93,CD_M20250142003,79,15,0,47,0,32,7,Geelong Cats,North Melbourne,away,Marvel Stadium,W,1.2387,0,0,0,1.02,0,0,0,9755.19364993656,49,4986.87221292529,87,Port Adelaide,70.3215153503858,77.4433319143456
2025,20,CD_I1013268,Alex Davies,1000,GCS,MID,657000,333200,106,136,111,CD_M20250142008,81,25,0,76,0,33,10,Gold Coast Suns,Brisbane Lions,home,People First Stadium,W,0.105737,0,0,0,0.08,0,0,0,9755.19364993656,32,4986.87221292529,-2,Richmond,67.3487399201217,66.8154277417399
2025,20,CD_I298630,Kyle Langford,50,ESS,FWD,511000,285400,,,,,,,,,,,,,,,,,0.249784,0,0,0,0.35,0,0,0,9755.19364993656,89,4986.87221292529,108,Sydney Swans,52.3823532712057,57.2302613370125
2025,20,CD_I1026960,Will Graham,1000,GCS,MID/FWD,530000,312000,,,,,,,,,,,,,,,,,0.110845,0,0,0,0.18,0,0,0,9755.19364993656,54,4986.87221292529,62,Richmond,54.3300337255167,62.5642660726976
2025,20,CD_I1002404,Aaron Naughton,140,WBD,FWD,776000,456900,106,153,111,CD_M20250142005,85,0,0,0,0,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,0.82393,0,0,0,0.92,0,0,0,9755.19364993656,53,4986.87221292529,57,GWS Giants,79.5473701339641,91.6205550276139
2025,20,CD_I996765,Tom Papley,160,SYD,FWD,580000,318700,103,69,49,CD_M20250142002,80,0,0,0,0,27,12,Sydney Swans,GWS Giants,away,ENGIE Stadium,L,0.370845,0,0,0,1.84,0,0,0,9755.19364993656,70,4986.87221292529,99,Essendon,59.4555086052824,63.90779358131
2025,20,CD_I291548,Ryan Lester,20,BRL,DEF,477000,306600,120,73,63,CD_M20250142008,91,0,0,0,0,33,10,Brisbane Lions,Gold Coast Suns,away,People First Stadium,L,0.564952,0,0,0,0.44,0,0,0,9755.19364993656,45,4986.87221292529,12,Collingwood,48.897030352965,61.4814230060548
2025,20,CD_I291748,Brodie Smith,10,ADE,DEF,553000,336100,,,,,,,,,,,,,,,,,0.302908,0,0,0,0.11,0,0,0,9755.19364993656,55,4986.87221292529,19,Hawthorn,56.687752170209,67.3969545738259
2025,20,CD_I1020137,Mattaes Phillipou,130,STK,MID/FWD,590000,286800,,,,,,,,,,,,,,,,,1.0967,0.2,0,0,1.66,0,0,0,9755.19364993656,103,4986.87221292529,105,North Melbourne,60.4806035812356,57.5109984283643
2025,20,CD_I993816,Darcy Tucker,100,NTH,DEF/MID,581000,294500,,,,,,,,,,,,,,,,,0.352967,0,0,0,0.2,0,0,0,9755.19364993656,99,4986.87221292529,127,St Kilda,59.5580181028778,59.0550524307995
2025,20,CD_I1017126,Sam Darcy,140,WBD,FWD,832000,463100,113,150,117,CD_M20250142005,91,0,0,0,0,32,8,Western Bulldogs,Essendon,away,Marvel Stadium,W,25.0673,66.8,64,70,14.31,27.8,28,30,9755.19364993656,67,4986.87221292529,43,GWS Giants,85.2879019993017,92.863819289315
2025,20,CD_I1008541,Kysaiah Pickett,90,MEL,FWD/MID,877000,481800,104,77,81,CD_M20250142004,81,24,0,80,0,30,6,Melbourne,St Kilda,away,Marvel Stadium,L,5.25619,3.8,2,0,9.06,2.1,4,0,9755.19364993656,92,4986.87221292529,96,West Coast Eagles,89.9008293910909,96.6136647238003
2025,20,CD_I1023515,Archie Roberts,50,ESS,DEF/MID,852000,432900,109,73,83,CD_M20250142005,88,0,3,0,30,32,10,Essendon,Western Bulldogs,home,Marvel Stadium,L,2.26134,0.2,0,0,2.93,0.1,0,0,9755.19364993656,92,4986.87221292529,137,Sydney Swans,87.338091951208,86.8079191758679
2025,20,CD_I1006144,Ben King,1000,GCS,FWD,403000,281300,113,52,40,CD_M20250142008,86,0,0,0,0,33,10,Gold Coast Suns,Brisbane Lions,home,People First Stadium,W,1.36436,0,0,0,1.27,0,0,0,9755.19364993656,53,4986.87221292529,87,Richmond,41.3113275309118,56.4081027123392
2025,20,CD_I1017065,Zac Taylor,10,ADE,MID/FWD,369000,221500,104,53,36,CD_M20250142001,78,0,0,0,0,27,5,Adelaide,Port Adelaide,home,Adelaide Oval,W,0.583341,0,0,0,0.6,0,0,0,9755.19364993656,37,4986.87221292529,36,Hawthorn,37.8260046126711,44.4166183817389
2025,20,CD_I997846,Conor McKenna,20,BRL,DEF,397000,210000,45,3,12,CD_M20250142008,34,0,0,0,0,33,10,Brisbane Lions,Gold Coast Suns,away,People First Stadium,L,0.17112,0,0,0,0.12,0,0,0,9755.19364993656,81,4986.87221292529,109,Collingwood,40.6962705453399,42.1105637027772
2025,20,CD_I1002235,Cam Rayner,20,BRL,FWD,740000,398900,122,71,93,CD_M20250142008,93,7,0,21,0,33,10,Brisbane Lions,Gold Coast Suns,away,People First Stadium,L,1.2903,0,0,0,1.78,0,0,0,9755.19364993656,68,4986.87221292529,112,Collingwood,75.8570282205328,79.9900183858945
2025,20,CD_I1027875,Darcy Wilson,130,STK,MID/FWD,519000,260000,,,,,,,,,,,,,,,,,0.951632,0,0,0,1.08,0,0,0,9755.19364993656,71,4986.87221292529,62,North Melbourne,53.2024292519683,52.1368883939147
2025,20,CD_I296355,Luke McDonald,100,NTH,DEF,659000,406300,,,,,,,,,,,,,,,,,0.410688,0,0,0,0.26,0,0,0,9755.19364993656,60,4986.87221292529,105,St Kilda,67.5537589153123,81.4739144401828
2025,20,CD_I998130,Ben Ainsworth,1000,GCS,FWD,574000,306300,111,111,101,CD_M20250142008,84,0,0,0,0,33,10,Gold Coast Suns,Brisbane Lions,home,People First Stadium,W,0.226798,0,0,0,0.26,0,0,0,9755.19364993656,28,4986.87221292529,23,Richmond,58.8404516197106,61.4212650579079
2025,20,CD_I1009226,Thomson Dow,120,RIC,MID,615000,323800,,,,,,,,,,,,,,,,,0.312613,0,0,0,0.43,0,0,0,9755.19364993656,84,4986.87221292529,78,Gold Coast Suns,63.0433410211185,64.9304786998061
2025,20,CD_I990290,Tom Barrass,80,HAW,DEF,404000,328500,102,89,56,CD_M20250142007,84,0,0,0,0,25,7,Hawthorn,Carlton,home,MCG,W,0.887781,0,0,0,4.1,0,0,0,9755.19364993656,30,4986.87221292529,59,Adelaide,41.4138370285071,65.872953220773
2025,20,CD_I1014026,Kai Lohmann,20,BRL,FWD,553000,306400,,,,,,,,,,,,,,,,,1.30817,0.4,0,0,3.87,7,6,0,9755.19364993656,31,4986.87221292529,51,Collingwood,56.687752170209,61.4413177072902
2025,20,CD_I993832,Jacob Weitering,30,CAR,DEF,594000,358400,103,46,37,CD_M20250142007,85,0,0,0,0,25,7,Carlton,Hawthorn,away,MCG,L,1.63049,0,0,0,2.18,0,0,0,9755.19364993656,88,4986.87221292529,78,Fremantle,60.8906415716169,71.8686953860732
2025,20,CD_I1010174,Mitch Georgiades,110,PTA,FWD,693000,375600,122,60,69,CD_M20250142001,92,0,0,0,0,27,13,Port Adelaide,Adelaide,away,Adelaide Oval,L,0.900551,0,0,0,1.35,0,0,0,9755.19364993656,76,4986.87221292529,115,Geelong Cats,71.039081833553,75.3177510798244
