player_id,season_cba,season_ki,season_tog
CD_I1009528,0.730769230769231,0,84.5
CD_I1009708,0,0,90
CD_I1010174,0,0,88.3333333333333
CD_I1011437,0,0,74
CD_I1011558,0,0,70
CD_I1011583,0,0,74.5
CD_I1011640,0.592592592592593,0,82.3333333333333
CD_I1011659,0.542553191489362,0,76
CD_I1011755,0,0,80
CD_I1011954,0.671875,0,74.5
CD_I1011981,0,0.214285714285714,86.3333333333333
CD_I1011994,0,0.0285714285714286,83.3333333333333
CD_I1012013,0,0,94.5
CD_I1012014,0.480769230769231,0,73.5
CD_I1012210,0,0.533333333333333,93
CD_I1012817,0,0.0434782608695652,93.5
CD_I1012819,0.0125,0,90.6666666666667
CD_I1012825,0,0.25,81
CD_I1012829,0.287234042553192,0,62.5
CD_I1012857,0,0,77
CD_I1012860,0,0,80.6666666666667
CD_I1012881,0,0,80
CD_I1013133,0.0192307692307692,0,81.5
CD_I1013197,0,0,53
CD_I1013201,0,0,40
CD_I1013220,0.025,0,69.6666666666667
CD_I1013224,0,0,80.6666666666667
CD_I1013229,0.161616161616162,0,86.6666666666667
CD_I1013257,0,0,74
CD_I1013278,0,0,4
CD_I1013315,0,0,92
CD_I1013409,0.923076923076923,0,87.5
CD_I1013462,0,0.0930232558139535,97
CD_I1013464,0,0.37037037037037,88
CD_I1013511,0.0697674418604651,0,78.3333333333333
CD_I1013973,0,0,80.6666666666667
CD_I1013974,0,0.285714285714286,93
CD_I1014026,0,0,54
CD_I1014038,0,0,81
CD_I1015323,0.146067415730337,0,72.6666666666667
CD_I1015370,0,0,91
CD_I1015507,0,0.457142857142857,85.6666666666667
CD_I1015781,0,0.0606060606060606,88.3333333333333
CD_I1015810,0.703125,0,83
CD_I1015862,0,0,73
CD_I1015873,0.328125,0,82
CD_I1015889,0.688311688311688,0.037037037037037,79.3333333333333
CD_I1015919,0,0,25
CD_I1016433,0.051948051948052,0,90.3333333333333
CD_I1016825,0.4625,0,74
CD_I1017051,0.0188679245283019,0,49.5
CD_I1017067,0,0.185185185185185,80.3333333333333
CD_I1017078,0,0.232558139534884,77.3333333333333
CD_I1017086,0,0.17948717948718,80
CD_I1017087,0,0,66.3333333333333
CD_I1017088,0.0625,0,73
CD_I1017094,0,0,27
CD_I1017109,0.622641509433962,0,80
CD_I1017110,0.239130434782609,0,72.5
CD_I1017114,0,0,79
CD_I1017122,0,0,74.5
CD_I1017124,0.428571428571429,0,49.5
CD_I1017126,0.1875,0,84.3333333333333
CD_I1017255,0,0,61
CD_I1017396,0,0.15,88
CD_I1017665,0,0.1,84
CD_I1017700,0.134328358208955,0,78.3333333333333
CD_I1017720,0.121951219512195,0,76.3333333333333
CD_I1017754,0.15,0,78.6666666666667
CD_I1017939,0.275,0,73
CD_I1017959,0,0,65.3333333333333
CD_I1018018,0,0,84.5
CD_I1018123,0.0338983050847458,0,26.5
CD_I1018323,0,0,64
CD_I1018424,0,0,85
CD_I1018425,0,0,56
CD_I1019038,0,0,71
CD_I1019938,0,0.186046511627907,66.3333333333333
CD_I1020097,0,0,55
CD_I1020250,0.1875,0,65.5
CD_I1020339,0.134615384615385,0,19
CD_I1020371,0.0581395348837209,0,79
CD_I1020586,0,0,61
CD_I1020594,0,0,89.6666666666667
CD_I1020650,0.0576923076923077,0,80
CD_I1020668,0,0,73.6666666666667
CD_I1020670,0.13953488372093,0,51.5
CD_I1020855,0.0112359550561798,0,78.6666666666667
CD_I1020895,0.782608695652174,0,78
CD_I1020959,0,0,75.5
CD_I1021015,0,0.0344827586206897,57
CD_I1021031,0,0,25
CD_I1021103,0.285714285714286,0,48.5
CD_I1021152,0.0202020202020202,0,63
CD_I1021353,0,0,58.6666666666667
CD_I1022371,0,0,22
CD_I1022383,0.0101010101010101,0,70
CD_I1022452,0,0,67
CD_I1022607,0.273584905660377,0,49
CD_I1022999,0,0,52.6666666666667
CD_I1023025,0.0465116279069768,0,88.6666666666667
CD_I1023056,0,0,81.6666666666667
CD_I1023142,0,0,80.6666666666667
CD_I1023144,0,0,67.3333333333333
CD_I1023167,0,0,88.6666666666667
CD_I1023261,0.904761904761905,0,84.5
CD_I1023266,0.711538461538462,0,78
CD_I1023270,0.797752808988764,0,79.3333333333333
CD_I1023272,0.0112359550561798,0,88.6666666666667
CD_I1023275,0,0,81.6666666666667
CD_I1023473,0,0,77.5
CD_I1023482,0.369565217391304,0,64
CD_I1023486,0,0,22
CD_I1023492,0.430232558139535,0.0526315789473684,83
CD_I1023495,0,0.0882352941176471,88
CD_I1023496,0,0,69
CD_I1023500,0.355932203389831,0,80
CD_I1023515,0,0.0869565217391304,84.5
CD_I1023517,0.581395348837209,0,80
CD_I1023518,0.414893617021277,0.0303030303030303,88.3333333333333
CD_I1023530,0,0,65
CD_I1023537,0.155844155844156,0,65.5
CD_I1023542,0.012987012987013,0,65
CD_I1023625,0,0,32
CD_I1023708,0,0.111111111111111,78
CD_I1023736,0,0,64.5
CD_I1023784,0,0,93
CD_I1023785,0.359375,0,63
CD_I1024023,0,0,76.6666666666667
CD_I1024057,0.0384615384615385,0,79
CD_I1024173,0.0487804878048781,0,76
CD_I1024188,0.441860465116279,0,68.5
CD_I1024272,0.0106382978723404,0,78.6666666666667
CD_I1024982,0,0,83
CD_I1025034,0,0,86.6666666666667
CD_I1026960,0.0847457627118644,0,80
CD_I1027033,0.169491525423729,0,67
CD_I1027687,0,0,67
CD_I1027693,0.174418604651163,0,73
CD_I1027704,0.2875,0,80.6666666666667
CD_I1027713,0,0,68
CD_I1027790,0.471910112359551,0,53.6666666666667
CD_I1027821,0,0,64
CD_I1027872,0,0,46.5
CD_I1027875,0.0112359550561798,0,87
CD_I1027877,0,0,93.6666666666667
CD_I1027899,0,0,64
CD_I1027935,0,0,85.5
CD_I1028019,0,0,71.6666666666667
CD_I1028491,0.353535353535354,0,82.3333333333333
CD_I1028495,0,0.0606060606060606,79.5
CD_I1028513,0,0,79.3333333333333
CD_I1028521,0,0.0769230769230769,83.6666666666667
CD_I1028525,0,0,67.3333333333333
CD_I1028529,0,0,62.3333333333333
CD_I1028531,0,0,41.5
CD_I1028538,0.0449438202247191,0,72.5
CD_I1028546,0.353658536585366,0,64.5
CD_I1028547,0,0,58
CD_I1028554,0,0,79
CD_I1028560,0,0,76.3333333333333
CD_I1028561,0.22093023255814,0,71
CD_I1028563,0,0,73.6666666666667
CD_I1029405,0,0,42.5
CD_I1029416,0,0.578947368421053,85
CD_I1031829,0.0101010101010101,0,85
CD_I1032108,0.0746268656716418,0,41.5
CD_I1032624,0,0,33
CD_I1032966,0.0375,0,83
CD_I1034235,0,0,52
CD_I1035198,0,0,42
CD_I1036123,0,0,80.6666666666667
CD_I250365,0.0493827160493827,0,80
CD_I260257,0.547619047619048,0,76.5
CD_I261224,0,0.555555555555556,86.6666666666667
CD_I270917,0.545454545454545,0,74.6666666666667
CD_I280109,0.0384615384615385,0,70.5
CD_I280317,0.207792207792208,0,76
CD_I280506,0,0,76
CD_I280744,0,0,12
CD_I280824,0,0,77.5
CD_I280965,0.476190476190476,0,82
CD_I281078,0,0,86.5
CD_I281085,0,0.472222222222222,95
CD_I290085,0,0,76
CD_I290307,0,0,79.5
CD_I290314,0.0384615384615385,0,60
CD_I290528,0.829268292682927,0,84.3333333333333
CD_I290757,0,0.0285714285714286,77.3333333333333
CD_I290778,0.617021276595745,0,76
CD_I290799,0.8,0,83
CD_I290826,0,0,87.6666666666667
CD_I290838,0.180851063829787,0,81
CD_I291313,0,0.45,93
CD_I291351,0,0,77
CD_I291533,0,0,99
CD_I291548,0,0.0740740740740741,86.6666666666667
CD_I291753,0.127906976744186,0,77.6666666666667
CD_I291783,0.21875,0.0434782608695652,72
CD_I291800,0.012987012987013,0.185185185185185,49
CD_I291849,0,0,81
CD_I291902,0.646341463414634,0,76.6666666666667
CD_I291969,0,0,83
CD_I291975,0.830508474576271,0,85
CD_I293222,0,0.0357142857142857,77
CD_I293535,0.767441860465116,0,85.6666666666667
CD_I293801,0,0,89
CD_I293813,0,0,82
CD_I293845,0,0.037037037037037,89.6666666666667
CD_I293871,0,0,81.5
CD_I293884,0.0576923076923077,0,84
CD_I293957,0.730769230769231,0,70
CD_I294036,0.671641791044776,0,80.3333333333333
CD_I294305,0,0.48,79
CD_I294318,0.617283950617284,0,76.6666666666667
CD_I294469,0,0,99
CD_I294508,0,0.242424242424242,89.6666666666667
CD_I294592,0.333333333333333,0,77.6666666666667
CD_I294596,0,0,82
CD_I294613,0.3625,0,82
CD_I294674,0,0.230769230769231,80
CD_I294685,0.0597014925373134,0.0588235294117647,55.3333333333333
CD_I294859,0,0.184210526315789,74
CD_I295067,0,0,20
CD_I295136,0,0.515151515151515,81.3333333333333
CD_I295203,0,0.0512820512820513,89.6666666666667
CD_I295222,0,0,88.5
CD_I295265,0,0,79.6666666666667
CD_I295340,0,0,89.3333333333333
CD_I295342,0,0.0666666666666667,84.5
CD_I295344,0.0961538461538462,0,89
CD_I295446,0,0,97
CD_I295461,0,0.382352941176471,81.6666666666667
CD_I295467,0.876404494382023,0,88.6666666666667
CD_I295518,0,0,87
CD_I295584,0,0,88
CD_I295898,0.709302325581395,0,80
CD_I296205,0.280898876404494,0,40
CD_I296225,0.148148148148148,0,87
CD_I296254,0,0,80.5
CD_I296294,0,0.0294117647058824,84.6666666666667
CD_I296324,0,0,91
CD_I296347,0.442307692307692,0,82
CD_I296351,0,0,90
CD_I296355,0,0.0606060606060606,84.3333333333333
CD_I296359,0,0.194444444444444,85.6666666666667
CD_I296420,0,0,83.3333333333333
CD_I296422,0,0,100
CD_I296733,0.207792207792208,0,80.5
CD_I297255,0,0.323529411764706,81
CD_I297354,0,0.409090909090909,82
CD_I297401,0.452830188679245,0,67.5
CD_I297456,0,0,57
CD_I297504,0.0952380952380952,0,80.5
CD_I297523,0.858490566037736,0,85.3333333333333
CD_I297566,0,0.227272727272727,97
CD_I297899,0.0625,0,79
CD_I298174,0.808080808080808,0,80.6666666666667
CD_I298210,0.5,0,85.6666666666667
CD_I298211,0.244186046511628,0,82
CD_I298264,0.182926829268293,0,91.6666666666667
CD_I298268,0.0116279069767442,0.105263157894737,82
CD_I298272,0.423728813559322,0,82
CD_I298281,0,0,79
CD_I298288,0,0.15,98.5
CD_I298409,0,0,90.6666666666667
CD_I298421,0,0,85.5
CD_I298437,0,0,78.3333333333333
CD_I298524,0.0677966101694915,0,77.5
CD_I298539,0.730769230769231,0,82
CD_I990290,0,0,91
CD_I990291,0.785714285714286,0,80.5
CD_I990609,0,0,85.5
CD_I990704,0.791044776119403,0,81
CD_I990740,0,0.03125,100
CD_I990827,0.290697674418605,0,83.5
CD_I990882,0,0.214285714285714,78.3333333333333
CD_I991773,0,0,96
CD_I991930,0,0,79.6666666666667
CD_I991988,0.292134831460674,0,74.6666666666667
CD_I992010,0,0.05,78
CD_I992016,0.625,0,84.5
CD_I992049,0,0.205128205128205,83.3333333333333
CD_I992128,0,0.0232558139534884,76
CD_I992242,0.764150943396226,0,80.6666666666667
CD_I992330,0.802469135802469,0,85
CD_I992351,0,0,81.3333333333333
CD_I992468,0.842696629213483,0,84
CD_I993107,0,0.28,89.5
CD_I993794,0,0.0909090909090909,88
CD_I993816,0,0.0303030303030303,81
CD_I993820,0,0.0526315789473684,81.3333333333333
CD_I993832,0,0,98.6666666666667
CD_I993834,0.790697674418605,0,81.3333333333333
CD_I993878,0,0,76
CD_I993903,0.757575757575758,0,77.3333333333333
CD_I993917,0,0,86
CD_I993940,0,0.0689655172413793,69.5
CD_I993946,0,0,87
CD_I993953,0,0,82.6666666666667
CD_I993979,0.0493827160493827,0,82.6666666666667
CD_I993993,0.425,0,77.3333333333333
CD_I993998,0.382978723404255,0,83.3333333333333
CD_I994077,0.0869565217391304,0,79.5
CD_I994185,0.30952380952381,0,72
CD_I994295,0,0.2,80.5
CD_I994385,0,0,83
CD_I994386,0.675324675324675,0,81
CD_I994389,0.0112359550561798,0.485714285714286,82.6666666666667
CD_I996059,0,0.0740740740740741,94.3333333333333
CD_I996701,0.731707317073171,0,79
CD_I996708,0,0.5,83.3333333333333
CD_I996731,0,0,87.6666666666667
CD_I996765,0.0192307692307692,0,84
CD_I997033,0,0.0344827586206897,82.3333333333333
CD_I997078,0,0.478260869565217,85.5
CD_I997100,0,0,83
CD_I997142,0.269230769230769,0,69
CD_I997230,0,0,80.3333333333333
CD_I997316,0.134328358208955,0,84.3333333333333
CD_I997846,0,0,32
CD_I997933,0,0,74
CD_I998102,0.015625,0.0434782608695652,80.5
CD_I998103,0,0,84.5
CD_I998130,0,0,81
CD_I998133,0,0,76.3333333333333
CD_I998134,0,0.227272727272727,96.5
CD_I998172,0.818181818181818,0,84.6666666666667
CD_I998180,0,0,80
CD_I998205,0.238095238095238,0,77.5
CD_I998260,0.350649350649351,0.037037037037037,71.6666666666667
CD_I998390,0,0.0454545454545455,71.5
CD_I998484,0.0106382978723404,0,86.6666666666667
CD_I998529,0.0740740740740741,0,60
CD_I998647,0.119047619047619,0,52
CD_I998659,0,0.551724137931035,90.3333333333333
CD_I998782,0,0.03125,93.3333333333333
CD_I999321,0,0,80.6666666666667
CD_I999326,0,0,82.3333333333333
CD_I999331,0,0,82.6666666666667
CD_I999391,0.329268292682927,0,80
